date,macro_risk_score,regime,fx_volatility,rates_volatility,equity_volatility,broad_dollar,credit_stress,equity_growth,oil_growth,industrial_growth
2021-08-31,-0.0014557442270023702,neutral,-0.14962809262827617,-0.15294578877234663,-0.45351620231563144,0.1934219421938734,0.2474162524761072,-0.4178113269343491,0.5244544288777268,0.19696283328687705
2021-09-30,0.3437400263800768,neutral,0.2067048762432562,0.1436547260178542,1.4623814132961444,0.7341613091833533,0.014439574409679337,0.9738339041657009,-0.6878665610798582,-0.09738903119551562
2021-10-31,-0.21513615583832638,neutral,0.3896987961719154,1.191709697648713,-1.5468231397226737,-0.0772050167378681,0.5020909279267993,-0.7325919634554676,-0.74890431429417,-0.6990642342438591
2021-11-30,0.9491130677435544,risk_off,1.3175511213428686,0.6003790212774682,2.205766801821827,0.8448021478534586,-0.5696476500862339,0.5146039790088971,1.7733917613800796,0.9060573593500704
2021-12-31,-0.5990802544865758,risk_on,-0.7275276747866215,-0.4957972032825217,-1.9712685621701154,-0.18126886279788146,0.6868140763329724,-0.5163657489642723,-0.9451112015114667,-0.6421168587126993
2022-01-31,0.25590476039136745,neutral,-0.222045879529992,0.5533841272708048,1.5367280642785102,0.37170939125121655,0.9703507207611577,0.8446087741732995,-1.3415328099089954,-0.665964305165062
2022-02-28,0.5451632547599319,risk_off,0.9417481673778259,0.923165453878661,0.7980340448416854,0.04431282108783494,2.5324534005536448,0.6843228893100742,-0.7659793338620353,-0.7967514051082362
2022-03-31,0.09920099944915947,neutral,0.7402798050669374,0.3389448329777462,-1.6402777228976817,0.7021803485351794,2.4942758657297466,-0.10776823466487814,-0.45864973847171864,-1.275377160682055
2022-04-30,1.2727811766361796,extreme_risk_off,1.2763383501306642,1.0243230806600332,2.0223974930737865,2.028797266294173,2.349240132658481,1.5785430231820248,-0.20648166840250265,0.10909173549277817
2022-05-31,-0.3796918924890714,neutral,-0.7246870079273426,-1.0514402222572479,-1.039465047116277,-0.5706114849607345,1.1428080403160983,0.059755730040946385,-0.8629281155271755,0.00903296751916191
2022-06-30,1.2541686634590548,extreme_risk_off,1.003327854875437,1.3167641508155006,0.36173404533953185,1.2181162499943923,1.7089765982492988,1.6337280774070322,0.6663888042210006,2.1243135267702447
2022-07-31,-0.08976987315064514,neutral,-0.22425468001640358,-0.8866964550377338,-1.2632424180788835,0.4622390491976475,1.6818547390676502,-0.8386327046664765,0.5074754354173344,-0.15690195108829597
2022-08-31,0.5804409504449113,risk_off,0.06087012081757723,0.3792978830375513,0.7882223753686537,1.1055916432175599,0.6522347113229364,0.5358177352643149,1.0109504257239106,0.11054270880678622
2022-09-30,1.1240323329660133,risk_off,1.2427706017746418,0.7057732709355032,0.8170911655765367,1.3160682068955172,0.764530286315443,2.1497050517717113,0.9259103623524653,1.070409718106288
2022-10-31,-0.27146026917985344,neutral,-0.49402493329735053,0.21149878819957332,-0.861176289038555,-0.3005020367435846,0.5679746614995788,-0.5212020159806863,-0.6685650823241704,-0.10568524575363254
2022-11-30,-0.7777034561839411,risk_on,-0.49301557774184807,-0.8839146813961501,-0.9776998297671493,-2.3461843286614803,0.19622676053249455,-1.5994053720736137,0.7834718381110299,-0.901106458474812
2022-12-31,-0.04427185775904083,neutral,-0.6281159838631811,-0.2813771978053418,0.2007234999030184,-1.070961955147121,0.4357363211050984,0.8450334249203391,0.006210254381825334,0.13857677443303634
2023-01-31,-0.49441547516390016,neutral,-0.25256621661523143,-1.165870597457844,-0.4797082911867857,-0.6553919173147588,0.2130165940139941,-1.183570406787868,0.16365922341322534,-0.5948921893759327
2023-02-28,0.49657539554235286,neutral,-0.4079815542067918,1.2229217094328015,0.258723945882432,1.1356209169687497,0.015543755095642257,0.8825468830072618,0.1445748165202115,0.7206526916385154
2023-03-31,-0.08340358847444937,neutral,0.5052867393721444,0.5221356356544228,-0.44261618847284556,-1.050980624255206,-0.055037689182461554,-0.5227533956094284,0.3176705731689541,0.05906624152882539
2023-04-30,-0.3314703630085551,neutral,-1.3779967222729812,-0.6200742366951735,-0.7287642320282437,-0.40821854953676673,0.027307936961234697,0.012661611369465434,-0.03425546327551938,0.47757675140954375
2023-05-31,0.5473238915383077,risk_off,-0.05885636320113071,0.5813053935962393,0.5327351566249228,1.0992793836670964,0.07566092027085244,0.18752327979079358,0.9260733376920012,1.034870023865687
2023-06-30,-0.6312336856003145,risk_on,-0.5956464200926189,-1.208050014772789,-1.1865152554358351,-0.6479084814315113,0.2981801362630305,-0.8683930488436704,-0.2827094641928435,-0.5588269362962781
2023-07-31,-0.43245836014098016,neutral,-0.24441715498169633,0.0545119189838862,0.0067227439312953306,-0.49908422165843336,0.18553025316247515,-0.7152883051665109,-1.2099068702055957,-1.0377352451932622
2023-08-31,0.20086796332573825,neutral,-0.03761776224459571,-0.23155872273581876,-0.024438681738287463,0.7171494673845862,0.024737799162689072,0.7871721329940176,-0.1447457767289992,0.5162452505123143
2023-09-30,0.3295569401959553,neutral,0.00884569380847073,0.2760995445791289,1.0795527297600307,1.0323770705498048,-0.008452578272774574,0.8329297062706094,-0.7506525162029432,0.16575587107531575
2023-10-31,0.3036283256381923,neutral,-0.14335685138964058,0.6221691882607668,0.13662655346791097,0.15299414669287317,-0.02541341756656976,0.6232308707035175,0.8938260209015851,0.1689500940350955
2023-11-30,-0.6326757396313288,risk_on,-0.6321052368322116,-0.5721621631772651,-1.4561126898239687,-1.3869942847795473,-0.021794895564602772,-1.4717906284861249,0.5331238163222914,-0.05356983470920168
2023-12-31,-0.06324887652077539,neutral,0.58588791797111,-0.053235694044280885,-0.16180919390388157,-0.978839114633609,-0.0017768840558870624,-0.6923639471266201,0.5912306884131334,0.20491521521383205
2024-01-31,0.02243943519502719,neutral,-0.5868162253443353,-0.401959233989861,0.6005967366968046,0.8000442999201507,0.013554168089824825,0.28344541963949677,-0.4987696551153529,-0.03058002833651023
2024-02-29,-0.25298563940865393,neutral,-1.3462103943726536,0.08204398544141285,-0.2985904873353768,0.3332617329440197,-0.03606671920044931,-0.8400131443478328,-0.22468583340080905,0.30637574500245757
2024-03-31,-0.36350917791517545,neutral,-0.007012544785808252,-1.3779994050356974,-0.13139759227827116,0.09578370755989882,-0.0033010261014193246,-0.43168023887901424,-0.45058207763882535,-0.6018842461622667
2024-04-30,0.41118433224046924,neutral,1.1165613746901712,1.2611071363503183,0.78640628561559,0.686568770848144,-0.025173754795147663,0.5122811448708279,0.06048459040194084,-1.108760890058091
2024-05-31,-0.42083845463794894,neutral,-0.6734122784304245,-0.972789095304609,-0.8299294557234974,-0.7037088532902362,-0.15525329224688625,-0.45913082898818447,0.6213842424380431,-0.193868075557797
2024-06-30,0.1283435225118969,neutral,0.9715413916457871,0.4456924067296057,-0.1668044746919386,0.4606065783835689,-0.12387003143600746,-0.5779781908325929,-0.49478959790719457,0.5123500982039471
2024-07-31,0.1588605060962635,neutral,-0.1287033092404435,0.035127056448906305,1.1739007523739649,-0.8012745809438807,-0.3039984851233408,-0.03453069901121957,0.5260363050877663,0.8043270091783552
2024-08-31,0.020687388411358594,neutral,1.2918173158886885,0.4580026308185442,-0.3819869838248729,-1.086376469767986,-0.28422970018606286,-0.2812047879435297,0.3713465378466129,0.07813056445947464
2024-09-30,-0.24831911313409338,neutral,-0.10749862536351219,-0.7771052864920931,0.46234106018039706,-0.44476951492561473,-0.14911024424329056,-0.6484515567682739,0.7718090762420596,-1.0937678137024194
2024-10-31,0.7384783451880701,risk_off,0.6715855137899626,2.0769033415622364,1.3926783580051385,1.3616925895194325,-0.5511776471460815,0.5551312512269294,-0.1491890136875447,0.5502023682344871
2024-11-30,-0.5219452735729485,risk_on,-0.5081094744979189,-2.0568165220810783,-2.3351133451500665,0.7073946951065444,-0.2584832775533876,-0.22617049172511938,0.10177825866009266,0.3999579686573458
2024-12-31,0.29100149805543174,neutral,0.3848219780888537,0.20104543604370625,1.060117322891178,1.1023258143296553,-0.48390957589050115,0.3800003816807825,-0.3287384058501678,0.012349033149946967
2025-01-31,-0.4341747036777406,neutral,-0.8678830041068396,-0.43982350509530893,-0.2420430201862275,-0.10000076313632646,-0.5159578495254108,-0.34828028092977353,-0.169827456992635,-0.7895817494494026
2025-02-28,0.14214086787094485,neutral,-0.13882219399265847,0.7397373334526652,0.7502378110583652,-0.3652333445093765,-0.04442668007449227,0.20830756492340896,0.40355490533156213,-0.4162284532219155
2025-03-31,-0.2369207379827888,neutral,0.23902510173079902,-0.1892585416875549,0.5283606950509971,-1.4936935921785073,-0.37431707677263804,0.6990636219954152,-0.1959259570177968,-1.1086201549830244
2025-04-30,0.3549514601540923,neutral,0.9255649799937258,0.5919075715826706,0.4262098403966105,-2.129047918435017,0.030475803600503514,0.07465693384393052,1.6988465116820786,1.2209979585682356
2025-05-31,-0.5577215554546444,risk_on,-0.6854443578288626,-1.1781316524941252,-1.2395217989656426,-0.09499617444723552,-0.03792877053315346,-0.9033771728471323,-0.24305858219632429,-0.07931393432467919
2025-06-30,-0.5220906021148213,risk_on,-0.3403329457299333,-0.12854202556335745,-0.45793049445115974,-1.146701175742557,0.07087857821519147,-0.9060226765056462,-0.5599616252424405,-0.7081124518986669
2025-07-31,0.005431041693121547,neutral,-0.8209356779016223,-0.7245860221384516,-0.0117522849781468,1.3715514514078688,0.055450973807338905,-0.288415301210762,-0.5937072478638503,1.0558424424225976
2025-08-31,-0.20301090768705723,neutral,-0.10168153956262012,-0.03977057969452356,-0.3738243922254483,-1.0205223722867565,-0.09056465705650223,-0.22299859874430208,0.6471763995128708,-0.4219015214391759
2025-09-30,-0.2819877410522438,neutral,-0.6343425041634486,-0.11512529852196268,0.24303078134100364,-0.027002906439550434,-0.38450435481003004,-0.8550789333016391,0.19540249443974428,-0.6782812069620675
2025-10-31,-0.20526769612625365,neutral,-0.5093138110524519,-0.9254653607503887,0.2884580982394276,0.8855843833442167,-0.5468241701605228,-0.49255015783019657,0.24289608201242158,-0.5849266328125351
2025-11-30,-0.006500601263408262,neutral,0.09542651992707481,0.2002595823555955,-0.28900953733486034,-0.18694306373716177,-0.047373597307660775,0.2866687419171367,0.319722541075562,-0.4307559970029522
2025-12-31,-0.19815180607331204,neutral,0.14502913578683915,-0.444026377418216,-0.39656231804539116,-0.545151929587208,0.05961165095499802,-0.12757316444954908,0.2678859958129951,-0.5444274416409642
2026-01-31,-0.35381072919343604,neutral,0.9146035892144257,-0.4558733518956997,0.6619493850632582,-0.6389039344242712,0.020704674042072487,-0.7628726192690074,-1.272024961357534,-1.2980686149207321
2026-02-28,0.12394331798532998,neutral,-0.49578969665092876,1.2662991974378464,0.5550416792508004,0.2570181072220166,0.05447616243556306,-0.24573848651374536,-0.23247129054146953,-0.1672891287574429
2026-03-31,0.4071167599779577,neutral,1.3709089301947435,1.579766445713054,1.0331361809420756,1.0404563017992063,0.024976492843025045,1.8655568212978169,-3.0,-0.6578670929662598
2026-04-30,-1.0932386230751425,risk_on,-1.5917839332057984,-1.6961428993461392,-1.7671447916487968,-0.8954541965725465,0.05006707782868306,-2.133940947862518,0.04240952875953086,-0.7539188225535549
2026-05-31,-0.07421641164045054,neutral,-0.8604163067371928,-0.15589151977145113,-0.43182395824155384,0.37491181394970313,-0.03703265377351304,-1.1995055892886817,1.7954365641311336,-0.07940964339204826
2026-06-30,0.6717673157465507,risk_off,0.3062789919955104,0.13999595622939645,0.30171512267174355,0.964418393717892,0.04671274657036184,0.35837991941405506,2.0538474897104466,1.2027899056629994
2026-07-31,,,,,,,,,,
