date,static_carry_net
2013-12-04,-0.002955143288661295
2013-12-05,0.0013965341592304034
2013-12-06,0.009152110639778164
2013-12-09,-0.0012001876187033554
2013-12-10,0.004235819295585294
2013-12-11,-0.010536883888681108
2013-12-12,0.002142915819175751
2013-12-13,0.0048468399627173645
2013-12-16,-0.0016287178223298138
2013-12-17,-0.0005870889882738145
2013-12-18,-0.0029689085734005936
2013-12-19,-0.008649503132702165
2013-12-20,-0.007028863938131501
2013-12-23,-0.0007759668767984053
2013-12-24,0.0052928427415887
2013-12-25,-0.0028768934901247196
2013-12-26,-0.0064665465376157
2013-12-27,-0.00834847111725726
2013-12-30,0.0035780014504522076
2013-12-31,-0.00564326139963079
2014-01-01,-9.236055925929845e-05
2014-01-02,-0.011648392390200697
2014-01-03,-0.0003633901882848763
2014-01-06,0.006573506314893387
2014-01-07,0.005631604619307456
2014-01-08,-0.010698496137474622
2014-01-09,0.0029751732711667217
2014-01-10,0.012940093854010688
2014-01-13,-0.014346515525897113
2014-01-14,-0.003344420026994189
2014-01-15,-0.0035211772220331158
2014-01-16,-0.005076816343100422
2014-01-17,0.0003618876701067414
2014-01-20,0.002742251197787198
2014-01-21,-0.004529985393827616
2014-01-22,-0.00451804422907922
2014-01-23,-0.010370858303012199
2014-01-24,-0.01164488117072579
2014-01-27,0.006390955299944069
2014-01-28,0.009219434665768064
2014-01-29,-0.01026029015501574
2014-01-30,0.001798368894693323
2014-01-31,0.006544590237461426
2014-02-03,-0.012178220767778485
2014-02-04,0.01695170888640857
2014-02-05,0.002982914311780452
2014-02-06,0.005631210648348999
2014-02-07,-0.0028403640397969185
2014-02-10,-0.005250072370544365
2014-02-11,0.008929812307799781
2014-02-12,-0.0062531398470352184
2014-02-13,0.005987249522924011
2014-02-14,0.0001722042484100406
2014-02-17,0.0005949699911792792
2014-02-18,0.0003411138774513255
2014-02-19,-0.007929081794480873
2014-02-20,0.007666702798672769
2014-02-21,0.008736750422150729
2014-02-24,-0.0018263350907867977
2014-02-25,0.005203621097378457
2014-02-26,-0.005815835712438552
2014-02-27,0.014009825309716926
2014-02-28,-0.004421251223540051
2014-03-03,-0.011570358735847568
2014-03-04,0.011866574951352404
2014-03-05,-0.002282608562215358
2014-03-06,0.003703788550237633
2014-03-07,-0.006978556476260753
2014-03-10,-0.004918937555487112
2014-03-11,-0.007872115723264106
2014-03-12,0.0064939836864867685
2014-03-13,-0.004013683255626989
2014-03-14,0.009804014279862277
2014-03-17,-0.0010626767191097267
2014-03-18,0.004359417113998965
2014-03-19,-0.008638963380396042
2014-03-20,0.008112735368864442
2014-03-21,-0.0006611283020359304
2014-03-24,-0.0020954113917219675
2014-03-25,0.008563797260965511
2014-03-26,0.0027220639955696222
2014-03-27,0.009203710031781713
2014-03-28,-0.0024801407094124837
2014-03-31,0.007210923934351377
2014-04-01,0.0005472375554718055
2014-04-02,0.0009222498809357448
2014-04-03,-0.001062914056071066
2014-04-04,0.009163108812069443
2014-04-07,0.001233023773197156
2014-04-08,0.0020633528150857325
2014-04-09,0.005686000777543514
2014-04-10,-0.007345883262155575
2014-04-11,-0.0002387864934682915
2014-04-14,0.000829395760314766
2014-04-15,-0.004390467760646355
2014-04-16,0.00032249078052002826
2014-04-17,0.0032958040625477
2014-04-18,-0.0011237421356453943
2014-04-21,-1.705564151439495e-05
2014-04-22,6.866259011004435e-07
2014-04-23,0.004196621965153317
2014-04-24,-0.0002084288215990808
2014-04-25,-0.006658216086887623
2014-04-28,0.004765402243169643
2014-04-29,0.0008832254757672364
2014-04-30,0.004541191918771379
2014-05-01,0.002802581290026992
2014-05-02,0.0007630429194826027
2014-05-05,-0.0016322042143202336
2014-05-06,0.003447317279349697
2014-05-07,0.0064068813446845905
2014-05-08,0.0012713603663562175
2014-05-09,-0.0029156162436255162
2014-05-12,-0.0031734738777165488
2014-05-13,0.004339326569621677
2014-05-14,-0.00655179584040749
2014-05-15,-0.007706345648289913
2014-05-16,0.0009849951731999529
2014-05-19,0.001978582364949301
2014-05-20,-0.00019314593910896776
2014-05-21,0.005890503305120402
2014-05-22,0.0034239678822653797
2014-05-23,0.007700765774967217
2014-05-26,-0.003016225539071958
2014-05-27,-0.0062372637923655124
2014-05-28,0.0011460105856479165
2014-05-29,0.00673152271510228
2014-05-30,-0.0061248397862771
2014-06-02,-0.00746718870804835
2014-06-03,-0.005966217074562208
2014-06-04,0.005053060698353701
2014-06-05,0.005643491705211696
2014-06-06,0.005508527996683301
2014-06-09,-0.007229019410902359
2014-06-10,0.0045276686856911465
2014-06-11,-0.007644320780405949
2014-06-12,0.0019904056150813
2014-06-13,-0.00288081754050881
2014-06-16,-0.007040423159164765
2014-06-17,-0.002056722175397456
2014-06-18,0.017715385846246344
2014-06-19,-0.009416892556759792
2014-06-20,0.00042445541707011674
2014-06-23,0.0023393810189139266
2014-06-24,-0.0012242439216043483
2014-06-25,0.009392104454997314
2014-06-26,0.000886504753188006
2014-06-27,0.0016515629358656615
2014-06-30,-0.009440944768907156
2014-07-01,0.00012664724064991744
2014-07-02,-0.0038723064403266465
2014-07-03,0.002904606751623672
2014-07-04,-0.00255262868787136
2014-07-07,-0.003021492751633509
2014-07-08,0.0015560358715295684
2014-07-09,-0.0036201174819186616
2014-07-10,-0.0038909923941549997
2014-07-11,0.002233716904469998
2014-07-14,0.0029546925743906757
2014-07-15,0.004360176888763726
2014-07-16,-0.0006641210003572235
2014-07-17,-0.004161796697444578
2014-07-18,0.0035685772615450667
2014-07-21,-0.004782272488150783
2014-07-22,0.0013539306564770582
2014-07-23,-0.0013329720492668627
2014-07-24,0.003181880770883097
2014-07-25,0.0005999868166152357
2014-07-28,0.00022063873469766035
2014-07-29,-0.0019069396522848861
2014-07-30,0.0004812999542029822
2014-07-31,-0.0015977393884858964
2014-08-01,0.01057484916941792
2014-08-04,0.0007589639071922049
2014-08-05,-0.004243157304082316
2014-08-06,0.006047677341268247
2014-08-07,0.0009239618469723098
2014-08-08,0.0027798448213334427
2014-08-11,-0.00307587374765397
2014-08-12,-0.0010451506115953747
2014-08-13,0.0035134281545379205
2014-08-14,-0.0004169740044095876
2014-08-15,0.0016864721388072934
2014-08-18,0.0017403459550507593
2014-08-19,0.0023246664461678964
2014-08-20,0.0005269641166295313
2014-08-21,-0.0030482419630569334
2014-08-22,-0.00017920750455672886
2014-08-25,0.0013750766785372431
2014-08-26,0.005590877371725677
2014-08-27,0.004400547596416693
2014-08-28,0.002190105848690514
2014-08-29,-0.004109083027671756
2014-09-01,0.0019956987410711955
2014-09-02,-0.0019420451309544841
2014-09-03,0.002062269986096709
2014-09-04,0.0026468430491915244
2014-09-05,3.226116217384229e-05
2014-09-08,-0.002473654375913411
2014-09-09,-0.0020156602475347165
2014-09-10,0.004005223622142763
2014-09-11,-0.003083842424248357
2014-09-12,-0.006894609421990906
2014-09-15,-0.0020629557470625134
2014-09-16,0.011126528137872193
2014-09-17,-0.003928701975642347
2014-09-18,0.0008744130683736276
2014-09-19,-0.002057322513336089
2014-09-22,-0.005537253455684462
2014-09-23,2.1873954882983243e-05
2014-09-24,0.000736248936736151
2014-09-25,-0.004019920176866375
2014-09-26,0.002499984237651136
2014-09-29,-0.0029821557334540954
2014-09-30,-0.0007480975692192766
2014-10-01,-0.0016884952630443872
2014-10-02,0.005863632576904914
2014-10-03,-0.003921976528091121
2014-10-06,0.012518660711743344
2014-10-07,0.0005323578120243966
2014-10-08,0.004745554927356642
2014-10-09,-0.007141823710621961
2014-10-10,-0.00449396211229243
2014-10-13,0.002152511522198367
2014-10-14,-0.0001826908036651619
2014-10-15,-0.004750762389684495
2014-10-16,-0.0018462472103807212
2014-10-17,0.00031474869710852954
2014-10-20,-0.0027435984927755793
2014-10-21,-0.002535438727749716
2014-10-22,0.0027778621767775005
2014-10-23,0.000748303878213448
2014-10-24,0.001890429005644093
2014-10-27,0.00034283165185556045
2014-10-28,0.008498584574945971
2014-10-29,-0.006403994178281041
2014-10-30,0.009655038060875587
2014-10-31,-0.012950509587089827
2014-11-03,-0.0022112871183425495
2014-11-04,0.0013205990011545023
2014-11-05,-0.0012749255439178096
2014-11-06,-0.001797266331327714
2014-11-07,-0.0031523241090924614
2014-11-10,-7.051861844648875e-05
2014-11-11,0.0014046679331564638
2014-11-12,0.003315402194471732
2014-11-13,-0.0017183033384225233
2014-11-14,0.003482818666236345
2014-11-17,0.0013282474687737013
2014-11-18,0.0019640195714381026
2014-11-19,-0.0008738458609531393
2014-11-20,0.0010404595693588562
2014-11-21,0.0053961119572385995
2014-11-24,-0.008643488847957815
2014-11-25,0.006525356140226896
2014-11-26,0.0019306062194229976
2014-11-27,0.0031114370249667863
2014-11-28,-0.007885567771107268
2014-12-01,0.0014811185550921689
2014-12-02,0.0030971217051845926
2014-12-03,-0.0023729785637013794
2014-12-04,-0.00779380692670107
2014-12-05,-0.006182190708325595
2014-12-08,-0.010299690159337639
2014-12-09,-0.002088700080783517
2014-12-10,-0.0006366678977908287
2014-12-11,-0.012428173725372162
2014-12-12,0.003577270761213797
2014-12-15,0.0034787466376759416
2014-12-16,-0.00018850846382138927
2014-12-17,0.01134087643011113
2014-12-18,0.0014886454584080605
2014-12-19,-0.0036491237685887805
2014-12-22,-0.007219970011270016
2014-12-23,-0.0017802578691608448
2014-12-24,0.0028925584809250155
2014-12-25,0.0003635614009037964
2014-12-26,0.0020484686988751274
2014-12-29,-0.007881390330515246
2014-12-30,0.0008311248940740546
2014-12-31,-0.0004896435913163578
2015-01-01,-0.0005583418609329067
2015-01-02,0.003402518869374113
2015-01-05,0.006433506641024194
2015-01-06,0.004438885644358368
2015-01-07,0.006787858679589128
2015-01-08,0.002452047171822722
2015-01-09,0.0022781990548950094
2015-01-12,-0.004438947996048031
2015-01-13,0.0037653486934099176
2015-01-14,0.0044236288731772455
2015-01-15,-0.0008383890453045047
2015-01-16,0.0014374955419103172
2015-01-19,-0.0056804090604290446
2015-01-20,-0.0008979183415719792
2015-01-21,-0.008886827456734865
2015-01-22,0.013584121753814238
2015-01-23,-0.00018651347215062626
2015-01-26,-0.004677607427671878
2015-01-27,-0.009439293322467221
2015-01-28,-0.004208322955210835
2015-01-29,-0.003852630666675314
2015-01-30,-0.0062222663850983965
2015-02-02,0.0021283369855136635
2015-02-03,-0.0013225756504403933
2015-02-04,-0.0027086047027539747
2015-02-05,-0.0027167463012299467
2015-02-06,0.002660169146044661
2015-02-09,-0.0015007156143471733
2015-02-10,-0.009175699341433207
2015-02-11,-0.0012081142708413074
2015-02-12,0.004262001606160302
2015-02-13,0.0019291726215802008
2015-02-16,-0.0024191045142861697
2015-02-17,-0.0053230347696518595
2015-02-18,0.0019020886311780444
2015-02-19,-0.007806612801719998
2015-02-20,-6.639179587356801e-05
2015-02-23,0.006677244655084143
2015-02-24,0.013767395556031868
2015-02-25,-0.007509015189821884
2015-02-26,-0.00039334023850102974
2015-02-27,0.0034785375840399595
2015-03-02,-0.004284717527847935
2015-03-03,-0.0027652213795852395
2015-03-04,-0.00198726216959112
2015-03-05,-0.0028050780088539275
2015-03-06,-0.0018458126264205503
2015-03-09,0.001524064902469171
2015-03-10,0.004171860417691645
2015-03-11,0.014210033958377903
2015-03-12,-0.006850760843921531
2015-03-13,0.0009318929863209504
2015-03-16,0.00023720179239659044
2015-03-17,0.004981550394248472
2015-03-18,0.0047179230357287175
2015-03-19,-0.0035769637553180033
2015-03-20,0.005729043232605235
2015-03-23,-0.006051569594048759
2015-03-24,-0.007543743267012981
2015-03-25,-0.00589470745437145
2015-03-26,0.003703571874262908
2015-03-27,-0.005158372681164537
2015-03-30,0.0015021981359243093
2015-03-31,0.006642327381342197
2015-04-01,-0.0025210573336320926
2015-04-02,0.0028788079401416084
2015-04-03,0.0023852028696872557
2015-04-06,0.002672695712795685
2015-04-07,-0.0009887508484771978
2015-04-08,0.004695962732420344
2015-04-09,-0.003015627400487716
2015-04-10,-0.0038121404725182926
2015-04-13,-0.009777944683239868
2015-04-14,-1.7839047958139375e-05
2015-04-15,-0.0009582737893032474
2015-04-16,0.004932734691051103
2015-04-17,-0.006295223250917404
2015-04-20,-0.001298212706530878
2015-04-21,0.002956796735334655
2015-04-22,-0.0005409759050217723
2015-04-23,0.0030454582218210607
2015-04-24,0.000902363922733303
2015-04-27,0.0060231192900464525
2015-04-28,0.0007675050913917819
2015-04-29,-0.0002859257803755862
2015-04-30,-0.004392381161925699
2015-05-01,-0.006081806783167377
2015-05-04,0.00812129799462303
2015-05-05,-0.0005016580928913321
2015-05-06,0.0003255580141166117
2015-05-07,0.006305275366784041
2015-05-08,0.0033729147849959965
2015-05-11,-0.0009377854678725111
2015-05-12,0.0044194832889569435
2015-05-13,-0.0016658845851265647
2015-05-14,0.0013979796194822447
2015-05-15,0.003176150302435923
2015-05-18,0.0014057862526546765
2015-05-19,0.0006669603291107025
2015-05-20,0.009624758808898777
2015-05-21,-0.004996270564249998
2015-05-22,0.0015682617422275629
2015-05-25,0.0025115720112495717
2015-05-26,-0.0002145978891564572
2015-05-27,0.002400833028948698
2015-05-28,-0.006122730375994814
2015-05-29,-0.007996226813277135
2015-06-01,-0.0017424610683172922
2015-06-02,-0.00013836044478654952
2015-06-03,-0.006496270425441059
2015-06-04,0.0022695897124008664
2015-06-05,-0.002060935524426743
2015-06-08,-0.010149501427485946
2015-06-09,-0.0018836674410329314
2015-06-10,0.0031404103757709735
2015-06-11,0.00829668530165459
2015-06-12,-0.004048437611268948
2015-06-15,-0.003346942418984075
2015-06-16,0.005633000376339508
2015-06-17,0.0034624725193323483
2015-06-18,-0.005057423428094255
2015-06-19,0.003508101807052644
2015-06-22,0.0023437026721934754
2015-06-23,0.0037689749323857134
2015-06-24,-0.0022616205235134776
2015-06-25,0.002091622044684634
2015-06-26,-0.002702448203626877
2015-06-29,-0.004937815088799367
2015-06-30,0.004085754929017798
2015-07-01,0.00048682423663297977
2015-07-02,-0.0002511418281569461
2015-07-03,-0.006373262417183933
2015-07-06,0.0025318515041750575
2015-07-07,0.0005055292130652986
2015-07-08,-0.0016627579686728303
2015-07-09,0.0012033668557918345
2015-07-10,-0.0014197848839717214
2015-07-13,0.0063928617717612605
2015-07-14,0.004072517395150238
2015-07-15,-0.0022306645332832815
2015-07-16,0.0026891484454892936
2015-07-17,-0.0009861393875666413
2015-07-20,-0.0005727031980386464
2015-07-21,0.0009775567354013692
2015-07-22,-0.0017069213059590204
2015-07-23,-0.004080848720802191
2015-07-24,-0.0034997387105516363
2015-07-27,-0.008449605036409052
2015-07-28,0.0032125674231726917
2015-07-29,0.0024401853847899686
2015-07-30,0.0018440724789451186
2015-07-31,0.0005953960865918452
2015-08-03,-0.004369872436347396
2015-08-04,-0.0011333396041209969
2015-08-05,-1.7431818280693357e-05
2015-08-06,-0.0011882282978606699
2015-08-07,-0.0010953151740351976
2015-08-10,-0.0006217880239269349
2015-08-11,-0.02490537374685856
2015-08-12,-0.008150543973296592
2015-08-13,-0.012379435957401876
2015-08-14,1.6335564548188226e-05
2015-08-17,-0.00036919876013444025
2015-08-18,0.006664168110539027
2015-08-19,-0.01143247611436978
2015-08-20,-0.004276021729371171
2015-08-21,-0.007903356118240933
2015-08-24,-0.02184086435542821
2015-08-25,1.3623557455934375e-05
2015-08-26,0.017987847088229748
2015-08-27,0.0009816764207064542
2015-08-28,0.0067467175682469635
2015-08-31,0.0024019640994082025
2015-09-01,-0.005758568239805896
2015-09-02,-0.0073684785809741025
2015-09-03,-0.0030481035640794484
2015-09-04,-0.013820663127372674
2015-09-07,-0.007702350788589931
2015-09-08,0.007275724672630393
2015-09-09,-0.0017121037286812852
2015-09-10,0.009916611369896142
2015-09-11,-0.005585966548192396
2015-09-14,0.00286524125091905
2015-09-15,0.002397735314623129
2015-09-16,0.005295749801682254
2015-09-17,-0.005690538910392437
2015-09-18,0.0063226852522894166
2015-09-21,-0.003763512891231099
2015-09-22,-0.005610552179191344
2015-09-23,-0.00876512055178709
2015-09-24,0.010474993509106335
2015-09-25,2.380276003003572e-05
2015-09-28,-0.00507946495333086
2015-09-29,0.002527187861184379
2015-09-30,0.005079231833222965
2015-10-01,-0.0036046478746068426
2015-10-02,0.005898612088003335
2015-10-05,-2.6809820967770606e-05
2015-10-06,-0.0018693366434535698
2015-10-07,0.002629934755375131
2015-10-08,0.010742441139031464
2015-10-09,-0.007753269220276139
2015-10-12,-0.003767316372445769
2015-10-13,-0.0040569007191805844
2015-10-14,0.008028263758154583
2015-10-15,0.0030138323922074893
2015-10-16,-0.006068789399548304
2015-10-19,-0.004426846267733264
2015-10-20,0.0001438351570477743
2015-10-21,0.0008729642500021007
2015-10-22,0.007555770470961594
2015-10-23,-0.002262010471109184
2015-10-26,0.0016054432775565177
2015-10-27,-0.0028128657241874326
2015-10-28,-0.0022367303754725768
2015-10-29,0.004567323161333539
2015-10-30,0.0028221100567750565
2015-11-02,0.006529054270259054
2015-11-03,-0.00022086574296670082
2015-11-04,-0.003621614161314959
2015-11-05,-0.0013422394737067178
2015-11-06,-0.006414228690238049
2015-11-09,-0.001695420013416389
2015-11-10,0.0008990927514900928
2015-11-11,0.0022391944445976203
2015-11-12,-0.0015313760529577075
2015-11-13,-0.0010123627241475116
2015-11-16,0.00506082246006731
2015-11-17,0.002812213111091506
2015-11-18,0.0038387922217992705
2015-11-19,0.007473824963545323
2015-11-20,0.006075271567137047
2015-11-23,-0.002905655486890691
2015-11-24,0.001822646022142356
2015-11-25,0.0003993211120128133
2015-11-26,-0.005317466390127667
2015-11-27,-0.008865039927187379
2015-11-30,0.004475452841599492
2015-12-01,-0.003048651469993325
2015-12-02,-0.00010121518935836816
2015-12-03,0.004321066283426839
2015-12-04,-0.0030410453688857826
2015-12-07,-0.004820096603753267
2015-12-08,-0.00516312513962448
2015-12-09,-0.007212741531198315
2015-12-10,-0.0030058108724290524
2015-12-11,-0.015781865292940317
2015-12-14,0.00911391201037771
2015-12-15,0.0051657918041646
2015-12-16,0.007677591748998449
2015-12-17,-0.006013268911031724
2015-12-18,-0.004367185998983108
2015-12-21,-0.009967061364569449
2015-12-22,-0.00035320377346827485
2015-12-23,-0.00378767147120718
2015-12-24,0.0001668252682434315
2015-12-25,0.0003554327466202532
2015-12-28,-0.00152679722374549
2015-12-29,-0.00037052767746406027
2015-12-30,-0.0065028683073226215
2015-12-31,0.004764808988800937
2016-01-01,-0.0018103365575888178
2016-01-04,-0.014010447264188475
2016-01-05,-0.005581971600177619
2016-01-06,-0.01239863884691422
2016-01-07,-0.0066659182231259065
2016-01-08,0.0029250025672290314
2016-01-11,0.01393409333877281
2016-01-12,0.00438649798605341
2016-01-13,0.002294266133195722
2016-01-14,0.00029618261893184564
2016-01-15,-0.008216680560556465
2016-01-18,0.007595484392593362
2016-01-19,-0.003983091178506731
2016-01-20,-0.002513338777409085
2016-01-21,-0.00600094337448772
2016-01-22,0.0027577025853425217
2016-01-25,0.002439886771611943
2016-01-26,0.0007278285693355529
2016-01-27,-0.003882336177968468
2016-01-28,0.005136515746600005
2016-01-29,0.014178865894897377
2016-02-01,-0.010976430884972146
2016-02-02,-0.008062026578596625
2016-02-03,0.0012772740592158693
2016-02-04,-0.003891458996038978
2016-02-05,0.0023398370506045037
2016-02-08,-0.004866265214488846
2016-02-09,-0.002966521707087522
2016-02-10,-0.0008951583782914054
2016-02-11,-0.00481981317130629
2016-02-12,0.003915148325931902
2016-02-15,0.00045994844138496846
2016-02-16,-0.003429496224447034
2016-02-17,0.0012316522740202721
2016-02-18,0.006839960843458718
2016-02-19,-0.0012999316460416944
2016-02-22,0.003030419497082099
2016-02-23,0.0010943848985187294
2016-02-24,-0.00656321938863382
2016-02-25,-0.003156776937035119
2016-02-26,-0.012897712792743071
2016-02-29,0.00915425467138625
2016-03-01,0.00841524596035759
2016-03-02,-0.0004801809534335327
2016-03-03,0.0007225806650266575
2016-03-04,-0.0009898118079650054
2016-03-07,-0.001379429398341089
2016-03-08,-0.0005359132402703603
2016-03-09,0.0012476605392685433
2016-03-10,-0.003939988405332588
2016-03-11,0.008742872700895818
2016-03-14,-0.009487718429050888
2016-03-15,-0.007098410815985442
2016-03-16,0.009056320222707128
2016-03-17,0.00158733552498529
2016-03-18,0.0006082687921198146
2016-03-21,-0.00014479356839811297
2016-03-22,0.005599582617776647
2016-03-23,-0.0012822287557335574
2016-03-24,0.0008851568411784136
2016-03-25,-0.0014894936600206108
2016-03-28,0.004625526443960157
2016-03-29,0.010612466356688312
2016-03-30,-0.001826599922189497
2016-03-31,0.003817194573276815
2016-04-01,-0.004123021084054251
2016-04-04,-0.0021871019512507764
2016-04-05,-0.0058460662105823645
2016-04-06,-0.0007014533209868132
2016-04-07,-0.007467558744166354
2016-04-08,0.00829423586059005
2016-04-11,0.007936446181777442
2016-04-12,-0.002062578900747908
2016-04-13,0.005000698725136519
2016-04-14,-0.0013802168483939587
2016-04-15,-0.006045208075994741
2016-04-18,-0.0024360908668632345
2016-04-19,0.005556052199475817
2016-04-20,0.004379320035212713
2016-04-21,0.0004271308805267283
2016-04-22,0.0020319052091521995
2016-04-25,0.0005588164684617532
2016-04-26,0.0026684480090105396
2016-04-27,1.898678692965059e-05
2016-04-28,0.0026306153384078146
2016-04-29,0.0008799788392024025
2016-05-02,-0.006415069871598316
2016-05-03,-0.012358305266940789
2016-05-04,-0.013239278680720045
2016-05-05,0.0041862147085777734
2016-05-06,0.00010662974810528769
2016-05-09,-0.007025769633694871
2016-05-10,0.004327734420334109
2016-05-11,0.0014445846891935402
2016-05-12,0.0011715655096875947
2016-05-13,-0.0038193774168921403
2016-05-16,-0.003685566208226187
2016-05-17,0.002985480210989531
2016-05-18,-0.0052512610077795965
2016-05-19,0.01039100981997902
2016-05-20,0.0024197491276386988
2016-05-23,-0.003762876797639173
2016-05-24,0.008605484472143772
2016-05-25,-0.003215128715786204
2016-05-26,-0.002287362552617412
2016-05-27,-0.004882432872198747
2016-05-30,0.0010202435270192784
2016-05-31,-0.00010880789246527889
2016-06-01,-0.0033040160628360024
2016-06-02,-0.004655944188324863
2016-06-03,0.006581882499882881
2016-06-06,-0.013116308770704483
2016-06-07,0.0013439218974389446
2016-06-08,0.0035474280488815473
2016-06-09,0.0009136820968150422
2016-06-10,-0.010396071845856107
2016-06-13,-0.005105665397213328
2016-06-14,0.005657539359075264
2016-06-15,0.0019329842340831372
2016-06-16,-0.0002554504736919439
2016-06-17,0.0004163736424585092
2016-06-20,0.003751370245065307
2016-06-21,0.004602420619236581
2016-06-22,0.006896270141777315
2016-06-23,0.003337857152424773
2016-06-24,-0.009140458116801104
2016-06-27,-0.011408545030324081
2016-06-28,0.004325149987134147
2016-06-29,0.014351042388727416
2016-06-30,0.004106741011427101
2016-07-01,-0.005997088098014028
2016-07-04,-0.006860921934078457
2016-07-05,-0.003298488803849353
2016-07-06,-0.0018301055648642399
2016-07-07,-0.0015553965158298477
2016-07-08,0.011604373720963812
2016-07-11,0.004112544156229194
2016-07-12,0.005982834887664574
2016-07-13,-0.004330717315104638
2016-07-14,-0.0014808061120876854
2016-07-15,-0.01981060371551214
2016-07-18,0.0034199418110256725
2016-07-19,-0.0029190764285593356
2016-07-20,-0.004471701345523552
2016-07-21,0.006059961994777751
2016-07-22,-0.0008060574672280836
2016-07-25,0.003402822095735186
2016-07-26,0.0019979455697046278
2016-07-27,0.0035152845640467893
2016-07-28,-0.0026093693012275787
2016-07-29,0.0030198623518384524
2016-08-01,-0.001355124779062694
2016-08-02,-0.0015231500983312117
2016-08-03,0.0010430141461480304
2016-08-04,0.003346706311344999
2016-08-05,0.0036131059143142343
2016-08-08,0.003607235641065288
2016-08-09,0.00491533694182946
2016-08-10,0.0009575150500402553
2016-08-11,-0.003923213775062896
2016-08-12,-0.006232928697916397
2016-08-15,0.0020345138509783403
2016-08-16,0.005614188110296717
2016-08-17,-0.003362493753421441
2016-08-18,-0.006352020580953996
2016-08-19,0.0018157650175334415
2016-08-22,0.004244874707925755
2016-08-23,-0.010691152541299914
2016-08-24,-0.0013900099151315064
2016-08-25,-0.002280359685765659
2016-08-26,-0.006497805190825014
2016-08-29,0.0025504495555489248
2016-08-30,-0.0017154536006631638
2016-08-31,0.0016652472510598165
2016-09-01,-0.0018946986183775503
2016-09-02,0.0010252132202414126
2016-09-05,0.002423357122702783
2016-09-06,0.01474626973652433
2016-09-07,-0.0027496830262899136
2016-09-08,-0.005339591263539145
2016-09-09,-0.013402945245355163
2016-09-12,0.010228963160020546
2016-09-13,-0.013215262007625761
2016-09-14,-0.007312265086769959
2016-09-15,0.0029213485031134353
2016-09-16,0.0004275260174943212
2016-09-19,0.0005049772066859978
2016-09-20,-0.0012861312743576003
2016-09-21,0.011890638886095345
2016-09-22,0.0003286561390203125
2016-09-23,-0.010068373667328245
2016-09-26,-0.0046155350231164285
2016-09-27,0.014029599676963073
2016-09-28,-0.003921507414813232
2016-09-29,-0.011898035744260339
2016-09-30,0.006936716458471188
2016-10-03,-0.0015536994729594608
2016-10-04,-0.0072130277079779145
2016-10-05,0.004544856993221267
2016-10-06,-7.178221478098908e-05
2016-10-07,-0.002105336230350585
2016-10-10,0.0064484981084124695
2016-10-11,-0.0005586133657601248
2016-10-12,0.008433974738652409
2016-10-13,-0.004621134124290863
2016-10-14,-0.004116840047342832
2016-10-17,0.0006282263655751393
2016-10-18,0.0016793233263453096
2016-10-19,0.0026046646131125356
2016-10-20,0.00017319000144975323
2016-10-21,0.0013823349601423992
2016-10-24,-0.0032747568608174384
2016-10-25,0.0019227797195255443
2016-10-26,-0.0064709060052706505
2016-10-27,-0.005919261632143683
2016-10-28,-0.004996470180996185
2016-10-31,0.006424490176103733
2016-11-01,-0.010616998083024128
2016-11-02,-3.3809808637146055e-05
2016-11-03,0.002103183593474264
2016-11-04,-0.0008558027152804275
2016-11-07,0.007488447706060206
2016-11-08,0.004358632017356961
2016-11-09,-0.03470747178505967
2016-11-10,-0.01590937144808794
2016-11-11,0.010367027209888231
2016-11-14,0.0009708969059713308
2016-11-15,0.0029537750211187067
2016-11-16,-7.360460885025347e-05
2016-11-17,-0.005821130659665011
2016-11-18,0.005767243526030076
2016-11-21,0.0020382656879022413
2016-11-22,-0.0019268181091276464
2016-11-23,-0.0027415417075833007
2016-11-24,-0.0008032564973620079
2016-11-25,-0.001883256128860436
2016-11-28,0.007100569117405533
2016-11-29,0.002041166035646297
2016-11-30,-0.003328762925662319
2016-12-01,-0.0057919171915073245
2016-12-02,-0.0006172934012357048
2016-12-05,-0.0011491717671109668
2016-12-06,0.004366504751809333
2016-12-07,0.0022561936839470345
2016-12-08,-0.0031237027157314653
2016-12-09,-0.0018151946656290135
2016-12-12,0.002255188830615699
2016-12-13,-0.0010317088074247901
2016-12-14,-0.0045016705548547595
2016-12-15,0.011846508192294923
2016-12-16,-0.004114290780625074
2016-12-19,0.005408033873204418
2016-12-20,0.0019834198975595407
2016-12-21,0.0004113490267679634
2016-12-22,-0.0009690597492848334
2016-12-23,-0.0026181539270288437
2016-12-26,-0.0008116412715583364
2016-12-27,-0.000508050915146305
2016-12-28,-0.0008941637314539187
2016-12-29,0.001300427371420841
2016-12-30,-0.0038419536282924905
2017-01-02,-0.0006900669387749521
2017-01-03,-0.0047378049286383814
2017-01-04,0.006791424350649182
2017-01-05,-0.000968855850711143
2017-01-06,-0.005590627369168847
2017-01-09,-0.006884748029699554
2017-01-10,-0.016194703186183483
2017-01-11,-0.004056724573961682
2017-01-12,0.006946224910758217
2017-01-13,0.006907805238354016
2017-01-16,-0.007053121048966178
2017-01-17,0.006583492486029858
2017-01-18,-0.006576498038501329
2017-01-19,0.0006214567650706651
2017-01-20,0.007379746473036809
2017-01-23,0.001408082699351576
2017-01-24,-0.0028106430164050898
2017-01-25,-0.0014096273136032496
2017-01-26,-0.0010505116884777196
2017-01-27,0.00234693792714271
