owner,workstream,variant,basis,on_base,ann_return,ann_vol,sharpe,sortino,calmar,max_drawdown,skew,hit_rate,CVaR_99,turnover,cost_drag,info_ratio,alpha_ann,t_alpha,n_days,start,end,source,note
Cesare,Phase 3 D2 vol risk premium (qualified positive),carry,monthly_uncosted,True,0.0542426307306692,0.1152209417165245,0.4707705901599138,,,-0.2518806712362681,-0.4879330994716893,0.5739130434782609,0.1257862105027923,,,,,,230.0,,,cesare/outputs/p3_d2_books.csv,"NOT COMPARABLE TO THE net ROWS: monthly, 21-name option universe, and GROSS OF OPTION BID/ASK (mids only). Breakeven round-trip vol spread at which it stops clearing both bars: 0.25 vol pts for short_vol and carry+short_vol, 0.10 for vrp_xs -- inside G10 interbank. Two thirds of vrp_xs's Sharpe is a standing short in TRY|MXN|THB|KRW|INR (1.689 -> 0.547 demeaned, skew +1.66 -> -1.84). Report chapter 8."
Cesare,Phase 3 D2 vol risk premium (qualified positive),carry+short_vol,monthly_uncosted,True,0.1412987512400766,0.143601311375973,0.9839656050920884,,,-0.1803276410465542,-0.2410424412373341,0.7420814479638009,0.1427838632188036,,,,,,221.0,,,cesare/outputs/p3_d2_books.csv,"NOT COMPARABLE TO THE net ROWS: monthly, 21-name option universe, and GROSS OF OPTION BID/ASK (mids only). Breakeven round-trip vol spread at which it stops clearing both bars: 0.25 vol pts for short_vol and carry+short_vol, 0.10 for vrp_xs -- inside G10 interbank. Two thirds of vrp_xs's Sharpe is a standing short in TRY|MXN|THB|KRW|INR (1.689 -> 0.547 demeaned, skew +1.66 -> -1.84). Report chapter 8."
Cesare,Phase 3 D2 vol risk premium (qualified positive),short_vol,monthly_uncosted,True,0.1836368101967524,0.1443855149889413,1.2718506438185115,,,-0.2305265632429836,-2.1288257527762493,0.7841409691629956,0.1986395205841645,,,,,,227.0,,,cesare/outputs/p3_d2_books.csv,"NOT COMPARABLE TO THE net ROWS: monthly, 21-name option universe, and GROSS OF OPTION BID/ASK (mids only). Breakeven round-trip vol spread at which it stops clearing both bars: 0.25 vol pts for short_vol and carry+short_vol, 0.10 for vrp_xs -- inside G10 interbank. Two thirds of vrp_xs's Sharpe is a standing short in TRY|MXN|THB|KRW|INR (1.689 -> 0.547 demeaned, skew +1.66 -> -1.84). Report chapter 8."
Cesare,Phase 3 D2 vol risk premium (qualified positive),vrp_xs,monthly_uncosted,True,0.233864564798055,0.13845110493817,1.6891491397088894,,,-0.2338492733032289,1.660335520731813,0.7312775330396476,0.0840560394867006,,,,,,227.0,,,cesare/outputs/p3_d2_books.csv,"NOT COMPARABLE TO THE net ROWS: monthly, 21-name option universe, and GROSS OF OPTION BID/ASK (mids only). Breakeven round-trip vol spread at which it stops clearing both bars: 0.25 vol pts for short_vol and carry+short_vol, 0.10 for vrp_xs -- inside G10 interbank. Two thirds of vrp_xs's Sharpe is a standing short in TRY|MXN|THB|KRW|INR (1.689 -> 0.547 demeaned, skew +1.66 -> -1.84). Report chapter 8."
Cesare,Phase 3 D2 vol risk premium (qualified positive),vrp_xs (ccy-demeaned = pure timing),monthly_uncosted,True,0.0857445787481253,0.1566713251387006,0.5472895481813024,,,-0.4864684426159413,-1.8419351626339988,0.5673076923076923,0.2164641395506876,,,,,,208.0,,,cesare/outputs/p3_d2_static_vs_timing.csv,"NOT COMPARABLE TO THE net ROWS: monthly, 21-name option universe, and GROSS OF OPTION BID/ASK (mids only). Breakeven round-trip vol spread at which it stops clearing both bars: 0.25 vol pts for short_vol and carry+short_vol, 0.10 for vrp_xs -- inside G10 interbank. Two thirds of vrp_xs's Sharpe is a standing short in TRY|MXN|THB|KRW|INR (1.689 -> 0.547 demeaned, skew +1.66 -> -1.84). Report chapter 8. Standing shorts: TRY|MXN|THB|KRW|INR."
Cesare,Phase 3 D2 vol risk premium (qualified positive),vrp_xs (raw signal),monthly_uncosted,True,0.233864564798055,0.13845110493817,1.6891491397088894,,,-0.2338492733032289,1.660335520731813,0.7312775330396476,0.0840560394867006,,,,,,227.0,,,cesare/outputs/p3_d2_static_vs_timing.csv,"NOT COMPARABLE TO THE net ROWS: monthly, 21-name option universe, and GROSS OF OPTION BID/ASK (mids only). Breakeven round-trip vol spread at which it stops clearing both bars: 0.25 vol pts for short_vol and carry+short_vol, 0.10 for vrp_xs -- inside G10 interbank. Two thirds of vrp_xs's Sharpe is a standing short in TRY|MXN|THB|KRW|INR (1.689 -> 0.547 demeaned, skew +1.66 -> -1.84). Report chapter 8. Standing shorts: TRY|MXN|THB|KRW|INR."
Cesare,Phase 3 D3 basis (null),ALL_basiscond,gross,True,0.0495309914602382,0.1057355203647087,0.4684423104874621,0.6381331996607348,0.1780582158014542,-0.2521692038918305,-0.6672395833192307,0.5355335533553355,0.0283477284046637,0.6940560665474469,,0.3823547575135995,,,4545.0,2007-05-01,2024-09-30,cesare/outputs/basis_carry_comparison.csv,matched 7-name onshore-fixing EM universe; basis window ends 2024-09 (USD LIBOR discontinued)
Cesare,Phase 3 D3 basis (null),ALL_basiscond,net,True,0.0325858470308967,0.1058158942783813,0.3079485105060835,0.4167854963903089,0.0985776187048237,-0.277317443592062,-0.6663099067928235,0.5298129812981298,0.0283764928362937,0.6940560665474469,0.0169451444293415,0.2272528344947724,0.0508806999261354,2.4266677831273338,4545.0,2007-05-01,2024-09-30,cesare/outputs/basis_carry_comparison.csv,matched 7-name onshore-fixing EM universe; basis window ends 2024-09 (USD LIBOR discontinued)
Cesare,Phase 3 D3 basis (null),ALL_carry,gross,True,0.0482705645841258,0.1126903811782347,0.4283468036884137,0.5831059364999386,0.1597677839391432,-0.2678294999211406,-0.6227680262798492,0.5355335533553355,0.029283582513121,0.6613514669908929,,0.3588131115686951,,,4545.0,2007-05-01,2024-09-30,cesare/outputs/basis_carry_comparison.csv,matched 7-name onshore-fixing EM universe; basis window ends 2024-09 (USD LIBOR discontinued)
Cesare,Phase 3 D3 basis (null),ALL_carry,net,True,0.0314863033455984,0.1127554470636799,0.2792441887780036,0.3778674707176029,0.0867319152476034,-0.2931849420551634,-0.6206549365931768,0.5306930693069307,0.0292924204821314,0.6613514669908929,0.0167842612385273,0.2101280978736588,0.0511261272734837,2.3226265402980744,4545.0,2007-05-01,2024-09-30,cesare/outputs/basis_carry_comparison.csv,matched 7-name onshore-fixing EM universe; basis window ends 2024-09 (USD LIBOR discontinued)
Cesare,Phase 3 D3 basis (null),FXCTEM8,index,True,0.0065718473678216,0.0922116400080626,0.0712691734714519,0.0980001840454434,0.0072287164821163,-0.3207736475898004,-0.290726353387586,0.5221122112211221,0.0220214557809298,,,,,,4545.0,2007-05-01,2024-09-30,cesare/outputs/basis_carry_comparison.csv,matched 7-name onshore-fixing EM universe; basis window ends 2024-09 (USD LIBOR discontinued)
Cesare,Phase 3 D3 basis (null),U7_basis,gross,True,0.019088997597582,0.1193133313536132,0.1599904837206103,0.2280502181925588,0.0340196871079155,-0.3538634419990187,-0.1029518263551433,0.4972497249724972,0.0293156070930267,1.1374318088315942,,0.0682500622833564,,,4545.0,2007-05-01,2024-09-30,cesare/outputs/basis_carry_comparison.csv,matched 7-name onshore-fixing EM universe; basis window ends 2024-09 (USD LIBOR discontinued)
Cesare,Phase 3 D3 basis (null),U7_basis,net,True,-0.0150426117290711,0.1197353606493937,-0.1256321578478272,-0.1766374179533357,-0.0410244323466882,-0.5355941140901492,-0.1060619986300602,0.4895489548954895,0.0295901790895421,1.1374318088315942,0.0341316093266532,-0.1408603402881871,-0.0088332711273294,-0.3222900393089885,4545.0,2007-05-01,2024-09-30,cesare/outputs/basis_carry_comparison.csv,matched 7-name onshore-fixing EM universe; basis window ends 2024-09 (USD LIBOR discontinued)
Cesare,Phase 3 D3 basis (null),U7_carry,gross,True,-0.0189998038114424,0.1161058436228286,-0.1636420977497359,-0.2240025858005983,-0.0405596637075506,-0.6268171318408545,-0.2950460296940376,0.5091309130913091,0.0296703152798641,0.4459819536998154,,-0.2158544228313164,,,4545.0,2007-05-01,2024-09-30,cesare/outputs/basis_carry_comparison.csv,matched 7-name onshore-fixing EM universe; basis window ends 2024-09 (USD LIBOR discontinued)
Cesare,Phase 3 D3 basis (null),U7_carry,net,True,-0.0368384298810576,0.1161193887094111,-0.317246157515054,-0.4314582829941802,-0.0595334905145773,-0.7165487938098625,-0.291386270618668,0.5045104510451045,0.0297215346849887,0.4459819536998154,0.0178386260696151,-0.3571276075724605,,,4545.0,2007-05-01,2024-09-30,cesare/outputs/basis_carry_comparison.csv,matched 7-name onshore-fixing EM universe; basis window ends 2024-09 (USD LIBOR discontinued)
Cesare,Phase 3 D3 basis (null),U7_clean,gross,True,-0.0004855874798854,0.1118339405159504,-0.0043420403291272,-0.0059074268694879,-0.0139256071977061,-0.4836014650055001,-0.599756992250939,0.5155115511551155,0.0269698738700382,0.769724271410317,,-0.0696019165943225,,,4545.0,2007-05-01,2024-09-30,cesare/outputs/basis_carry_comparison.csv,matched 7-name onshore-fixing EM universe; basis window ends 2024-09 (USD LIBOR discontinued)
Cesare,Phase 3 D3 basis (null),U7_clean,net,True,-0.0224801239094076,0.1123027854727144,-0.2001742326762635,-0.2701178982361502,-0.0457426258460671,-0.6207637194593099,-0.5891959151727667,0.5093509350935094,0.0269899715640204,0.769724271410317,0.0219945364295221,-0.2467954980020215,0.0068516730988619,0.4740430979676833,4545.0,2007-05-01,2024-09-30,cesare/outputs/basis_carry_comparison.csv,matched 7-name onshore-fixing EM universe; basis window ends 2024-09 (USD LIBOR discontinued)
Cesare,Phase 3 D3 basis (null),U7_onshore,gross,True,-0.0336371713385856,0.1138956786265931,-0.295333165789943,-0.3984231793175494,-0.0567062423255587,-0.6938192662707934,-0.3533184560285211,0.5133113311331133,0.0285451996340896,0.2340379133843708,,-0.3544541780345371,,,4545.0,2007-05-01,2024-09-30,cesare/outputs/basis_carry_comparison.csv,matched 7-name onshore-fixing EM universe; basis window ends 2024-09 (USD LIBOR discontinued)
Cesare,Phase 3 D3 basis (null),U7_onshore,net,True,-0.0465585535196937,0.1140078571205673,-0.4083802177814497,-0.5484317572026615,-0.0694041463106556,-0.7447914611486202,-0.347960643575948,0.5095709570957095,0.0285673004311459,0.2340379133843708,0.012921382181108,-0.4634729733513477,-0.0153136136429804,-1.2302431172787762,4545.0,2007-05-01,2024-09-30,cesare/outputs/basis_carry_comparison.csv,matched 7-name onshore-fixing EM universe; basis window ends 2024-09 (USD LIBOR discontinued)
Cesare,Phase 3 D3 basis (null),U7_tilthi,gross,True,0.0072405662626752,0.1212104262300376,0.0597355069846372,0.0811995128523005,-0.0002607757551186,-0.5171617897844585,-0.7359626080442271,0.521012101210121,0.033007150126498,0.9516311921594052,,-0.0058230379725439,,,4545.0,2007-05-01,2024-09-30,cesare/outputs/basis_carry_comparison.csv,matched 7-name onshore-fixing EM universe; basis window ends 2024-09 (USD LIBOR discontinued)
Cesare,Phase 3 D3 basis (null),U7_tilthi,net,True,-0.0207941064779186,0.1214177483023495,-0.1712608475174322,-0.2305948584508592,-0.0417333694936482,-0.6662077630899792,-0.72770286088999,0.513091309130913,0.033007150126498,0.9516311921594052,0.0280346727405939,-0.2058432427320181,0.00861668799216,0.4968366851978102,4545.0,2007-05-01,2024-09-30,cesare/outputs/basis_carry_comparison.csv,matched 7-name onshore-fixing EM universe; basis window ends 2024-09 (USD LIBOR discontinued)
Cesare,Phase 3 D3 basis (null),U7_tiltlo,gross,True,-0.0569741670931297,0.115749169937076,-0.4922209560906761,-0.656237036158976,-0.0820995410761445,-0.7517353012312308,-0.625283025802421,0.4974697469746975,0.0296209318793486,0.7678128421958408,,-0.5731555971141722,,,4545.0,2007-05-01,2024-09-30,cesare/outputs/basis_carry_comparison.csv,matched 7-name onshore-fixing EM universe; basis window ends 2024-09 (USD LIBOR discontinued)
Cesare,Phase 3 D3 basis (null),U7_tiltlo,net,True,-0.0799832920581582,0.1162707756357764,-0.6879053796691748,-0.909923951513799,-0.100167414188334,-0.8298304134565337,-0.6129643600668135,0.4917491749174917,0.0297806761520519,0.7678128421958408,0.0230091249650284,-0.7714798857136945,-0.0569599651544887,-2.7563260657685538,4545.0,2007-05-01,2024-09-30,cesare/outputs/basis_carry_comparison.csv,matched 7-name onshore-fixing EM universe; basis window ends 2024-09 (USD LIBOR discontinued)
Cesare,Phase 3 D6 term structure (null),tenor_12M,gross,True,,,0.5656743264404759,,,,,,,0.4259053138771859,0.0186627493023918,,,,,2007-05-01,2026-06-30,cesare/outputs/tenor_sweep.csv,net re-priced after the F2 roll-leg fix (v1.1.0)
Cesare,Phase 3 D6 term structure (null),tenor_12M,net,True,0.0449778608362773,0.1125870459615476,0.3994941021157868,,,-0.3119319396537759,,,,0.4259053138771859,0.0186627493023918,,,,,2007-05-01,2026-06-30,cesare/outputs/tenor_sweep.csv,net re-priced after the F2 roll-leg fix (v1.1.0)
Cesare,Phase 3 D6 term structure (null),tenor_1M,gross,True,,,0.6284423467928719,,,,,,,0.6754702284294828,0.0181466112657643,,,,,2007-05-01,2026-06-30,cesare/outputs/tenor_sweep.csv,net re-priced after the F2 roll-leg fix (v1.1.0)
Cesare,Phase 3 D6 term structure (null),tenor_1M,net,True,0.0521434343364557,0.1119142098626392,0.4659232674783244,,,-0.2931849420551634,,,,0.6754702284294828,0.0181466112657643,,,,,2007-05-01,2026-06-30,cesare/outputs/tenor_sweep.csv,net re-priced after the F2 roll-leg fix (v1.1.0)
Cesare,Phase 3 D6 term structure (null),tenor_3M,gross,True,,,0.487503286886094,,,,,,,0.5259077392230587,0.0154756296705458,,,,,2007-05-01,2026-06-30,cesare/outputs/tenor_sweep.csv,net re-priced after the F2 roll-leg fix (v1.1.0)
Cesare,Phase 3 D6 term structure (null),tenor_3M,net,True,0.0395369727230219,0.1129211854303935,0.3501289202050854,,,-0.3268142066789964,,,,0.5259077392230587,0.0154756296705458,,,,,2007-05-01,2026-06-30,cesare/outputs/tenor_sweep.csv,net re-priced after the F2 roll-leg fix (v1.1.0)
Cesare,Phase 3 D6 term structure (null),tenor_6M,gross,True,,,0.514789946222863,,,,,,,0.4501308746146718,0.0164464740116836,,,,,2007-05-01,2026-06-30,cesare/outputs/tenor_sweep.csv,net re-priced after the F2 roll-leg fix (v1.1.0)
Cesare,Phase 3 D6 term structure (null),tenor_6M,net,True,0.0419879454885929,0.1135705938922746,0.3697078975251275,,,-0.3142403274923224,,,,0.4501308746146718,0.0164464740116836,,,,,2007-05-01,2026-06-30,cesare/outputs/tenor_sweep.csv,net re-priced after the F2 roll-leg fix (v1.1.0)
Cesare,Stage 3 dynamic carry,ALL_ivrr,gross,True,0.0554372694693297,0.1027628691944592,0.5394679022091652,0.7329432044766012,0.1876544446030086,-0.2739872468430478,-0.7336912912212701,0.5440911817636472,0.0277449799475001,0.686771526656309,,0.3799121827224222,-0.0075447998087393,-1.4354890039065873,5001.0,2007-05-01,2026-06-30,cesare/outputs/stage3_dynamic_comparison.csv,
Cesare,Stage 3 dynamic carry,ALL_ivrr,net,True,0.0379400026877539,0.1028286216760978,0.3689634468432533,0.4980247685594171,0.1058515695433691,-0.313398421733747,-0.7299956817266465,0.5376924615076984,0.027779630035732,0.686771526656309,0.0174972667815758,0.2202071715425089,-0.008786958393006,-1.6845193849821858,5001.0,2007-05-01,2026-06-30,cesare/outputs/stage3_dynamic_comparison.csv,
Cesare,Stage 3 dynamic carry,ALL_ivrr_lin,gross,True,0.0661062977672607,0.1069694638936583,0.6179922321848701,0.8445484295293348,0.2217238252475156,-0.2806219710808542,-0.6977706722111876,0.5440911817636472,0.0281729681880792,0.6859384618936506,,0.4690645896499848,-0.0005518634586603,-0.1780668110678546,5001.0,2007-05-01,2026-06-30,cesare/outputs/stage3_dynamic_comparison.csv,
Cesare,Stage 3 dynamic carry,ALL_ivrr_lin,net,True,0.048205456843762,0.1070333683242193,0.45037783635605,0.6115290512874757,0.1419777451314531,-0.3054805858187261,-0.6937210577842428,0.5376924615076984,0.0282055475632525,0.6859384618936506,0.0179008409234986,0.308584798773942,-0.0012445894349339,-0.4082583347316479,5001.0,2007-05-01,2026-06-30,cesare/outputs/stage3_dynamic_comparison.csv,
Cesare,Stage 3 dynamic carry,ALL_rrccy,gross,True,0.0667090971550263,0.1064672293374764,0.6265692980848965,0.8630258882772465,0.2519816585177722,-0.2497033759850798,-0.6065767284655427,0.5396920615876825,0.0271391397123995,0.6941023598665144,,0.4549264374991822,0.0008796477826037,0.1769998517777249,5001.0,2007-05-01,2026-06-30,cesare/outputs/stage3_dynamic_comparison.csv,
Cesare,Stage 3 dynamic carry,ALL_rrccy,net,True,0.0486507736851967,0.1065318402938811,0.4566782433400904,0.6247998184336002,0.1589046993549087,-0.2762329318436765,-0.6037066453250508,0.5326934613077384,0.027175650186923,0.6941023598665144,0.0180583234698295,0.2996948873805199,-0.000184354758491,-0.0375977840170291,5001.0,2007-05-01,2026-06-30,cesare/outputs/stage3_dynamic_comparison.csv,
Cesare,Stage 3 dynamic carry,ALL_static,gross,True,0.0450538132123281,0.0757740544471399,0.5945810019148136,0.8177971421527371,0.2407273852160765,-0.1789396083443504,-0.7062110164135879,0.5440911817636472,0.0195588822363904,0.3505007718028914,,0.3463794131319759,,,5001.0,2007-05-01,2026-06-30,cesare/outputs/stage3_dynamic_comparison.csv,
Cesare,Stage 3 dynamic carry,ALL_static,net,True,0.0344973458771626,0.0757877061365241,0.4551839293700102,0.6227430097029247,0.1761960589704508,-0.1823129321662265,-0.7025869795038238,0.5384923015396921,0.0195588822363904,0.3505007718028914,0.0105564673351654,0.2291771498109682,,,5001.0,2007-05-01,2026-06-30,cesare/outputs/stage3_dynamic_comparison.csv,
Cesare,Stage 3 dynamic carry,ALL_vix,gross,True,0.0637999370660018,0.1032964404457,0.6176392602757661,0.8453000305683451,0.2598912504301519,-0.2315799488052529,-0.6776540423292727,0.5440911817636472,0.02702060654081,0.7183237586804417,,0.4547152863508729,0.0004043099278237,0.0752451587224551,5001.0,2007-05-01,2026-06-30,cesare/outputs/stage3_dynamic_comparison.csv,
Cesare,Stage 3 dynamic carry,ALL_vix,net,True,0.0456081948906947,0.1033645995670415,0.4412361203132566,0.5996778136346651,0.1647246501762166,-0.2493212406786534,-0.6752552194574466,0.5372925414917017,0.0270571170153335,0.7183237586804417,0.0181917421753071,0.2893197924949762,-0.0014224555289198,-0.268543644272017,5001.0,2007-05-01,2026-06-30,cesare/outputs/stage3_dynamic_comparison.csv,
Cesare,Stage 3 dynamic carry,ALL_voltgt,gross,True,0.0702900456022201,0.1118480413691583,0.6284423467928719,0.8607033865306162,0.2468089020805478,-0.2678294999211406,-0.65215157306325,0.5440911817636472,0.0291856016420472,0.6754702284294828,,0.4973035206491715,0.0083742310790745,0.8824748435012819,5001.0,2007-05-01,2026-06-30,cesare/outputs/stage3_dynamic_comparison.csv,
Cesare,Stage 3 dynamic carry,ALL_voltgt,net,True,0.0521434343364557,0.1119142098626392,0.4659232674783244,0.6341168503826068,0.1600595389477542,-0.2931849420551634,-0.6480046211041329,0.5382923415316937,0.0291987457840746,0.6754702284294828,0.0181466112657643,0.337641519452406,0.004705770206939,0.5051649891795471,5001.0,2007-05-01,2026-06-30,cesare/outputs/stage3_dynamic_comparison.csv,
Cesare,Stage 3 dynamic carry,DBHVG10U,index,True,-0.0092653442320932,0.0902995744063021,-0.1026067320140831,-0.1365026396910184,-0.033949798813797,-0.3909358026413869,-1.1364026696250746,0.3375324935012997,0.0275856698740725,,,,,,5001.0,2007-05-01,2026-06-30,cesare/outputs/stage3_dynamic_comparison.csv,
Cesare,Stage 3 dynamic carry,FXCTEM8,index,True,0.0127344992590612,0.0900059133460783,0.1414851400940322,0.1957179396333127,0.0271788550092351,-0.3207736475898004,-0.2531540247049113,0.5240951809638073,0.0213868209103041,,,,,,5001.0,2007-05-01,2026-06-30,cesare/outputs/stage3_dynamic_comparison.csv,
Cesare,Stage 3 dynamic carry,G10_ivrr,gross,True,0.0140941162501464,0.0992317409233572,0.1420323388363426,0.1907023650647202,0.0300146436923313,-0.3064819460360197,-0.6778206211986466,0.5310372446936323,0.0263381844240217,0.4085623785483475,,0.2295217365375229,-0.0018172918048174,-0.3016438349159376,4994.0,2007-05-01,2026-06-30,cesare/outputs/stage3_dynamic_comparison.csv,
Cesare,Stage 3 dynamic carry,G10_ivrr,net,True,0.0079928889505279,0.0993165857819446,0.0804788937074095,0.1078079263537279,0.009845872723146,-0.3099709943665821,-0.6753971047279299,0.5286343612334802,0.0264069746431466,0.4085623785483475,0.0061012272996184,0.1653940681577033,-0.0033749130938239,-0.5637070959304024,4994.0,2007-05-01,2026-06-30,cesare/outputs/stage3_dynamic_comparison.csv,
Cesare,Stage 3 dynamic carry,G10_ivrr_lin,gross,True,0.017255494128238,0.1060833598283696,0.1626597626258764,0.2173729557462729,0.034121587589662,-0.3421592530719071,-0.8443609029921955,0.5310372446936323,0.0285338369634803,0.3813594141101855,,0.2562302460041948,-0.0001846638160672,-0.0464758536779657,4994.0,2007-05-01,2026-06-30,cesare/outputs/stage3_dynamic_comparison.csv,
Cesare,Stage 3 dynamic carry,G10_ivrr_lin,net,True,0.0115184135196822,0.1061430867654319,0.1085177930159227,0.1447294559626752,0.016247186498749,-0.3619886448778336,-0.8418743214302653,0.5288346015218262,0.0285833806795671,0.3813594141101855,0.0057370806085557,0.1974165755738812,-0.0009382520448751,-0.2375604779450146,4994.0,2007-05-01,2026-06-30,cesare/outputs/stage3_dynamic_comparison.csv,
Cesare,Stage 3 dynamic carry,G10_rrccy,gross,True,0.0184920886020172,0.1089495256173447,0.1697307858591846,0.2265560259218396,0.0397505264317414,-0.3171936862033258,-0.9835359403097608,0.5286343612334802,0.0292582355480751,0.3969161202621734,,0.2612177408652567,0.0008431061372658,0.1472235584578184,4994.0,2007-05-01,2026-06-30,cesare/outputs/stage3_dynamic_comparison.csv,
Cesare,Stage 3 dynamic carry,G10_rrccy,net,True,0.0126592468347946,0.1089908787663421,0.1161495987378352,0.154733526908286,0.019932514489486,-0.3368868996395048,-0.9812849836546084,0.526231477773328,0.0292856561788132,0.3969161202621734,0.0058328417672226,0.2031478829061246,5.490747098113174e-05,0.0096053760254983,4994.0,2007-05-01,2026-06-30,cesare/outputs/stage3_dynamic_comparison.csv,
Cesare,Stage 3 dynamic carry,G10_static,gross,True,0.0169757535242717,0.0898069498072656,0.1890249425094977,0.25486078613968,0.0411125259521568,-0.3165878816015509,-0.7354032990562325,0.5310372446936323,0.0251515677467661,0.167387203083919,,0.3380295409755172,,,4994.0,2007-05-01,2026-06-30,cesare/outputs/stage3_dynamic_comparison.csv,
Cesare,Stage 3 dynamic carry,G10_static,net,True,0.0144068527389469,0.0898140362122291,0.1604075860136577,0.2160373164531882,0.032566074541203,-0.3198472172641935,-0.7350648064847071,0.5298358029635563,0.0251529084515795,0.167387203083919,0.0025689007853248,0.3028750287366983,,,4994.0,2007-05-01,2026-06-30,cesare/outputs/stage3_dynamic_comparison.csv,
Cesare,Stage 3 dynamic carry,G10_vix,gross,True,0.0118475476062206,0.103530948469966,0.1144348408018068,0.1532701888265529,0.0205746334309877,-0.315621043978373,-0.6708046089799591,0.5310372446936323,0.0274152072162465,0.432806118676436,,0.2052668297762145,-0.0049040422622159,-0.8556749726946938,4994.0,2007-05-01,2026-06-30,cesare/outputs/stage3_dynamic_comparison.csv,
Cesare,Stage 3 dynamic carry,G10_vix,net,True,0.0053820506361202,0.1036078516821699,0.0519463587820581,0.0694141754325539,-1.988372902934264e-06,-0.3485857149799342,-0.6680816341914734,0.5288346015218262,0.0274640399773756,0.432806118676436,0.0064654969701003,0.1376049229977172,-0.0065843776325247,-1.1539076649545166,4994.0,2007-05-01,2026-06-30,cesare/outputs/stage3_dynamic_comparison.csv,
Cesare,Stage 3 dynamic carry,G10_voltgt,gross,True,0.0192632621983656,0.1154323233428168,0.1668792729845405,0.2224685935829694,0.0346221757389771,-0.3653368391903256,-0.9537969963085206,0.5310372446936323,0.0315621036295097,0.3768601250549447,,0.2694027183602794,-0.0005450744604049,-0.0511722341725512,4994.0,2007-05-01,2026-06-30,cesare/outputs/stage3_dynamic_comparison.csv,
Cesare,Stage 3 dynamic carry,G10_voltgt,net,True,0.0137556003794705,0.1154643416917131,0.1191328870708638,0.1585290437047843,0.0185264811374859,-0.3823243407735155,-0.9524992463416856,0.5290348418101722,0.0315835716005142,0.3768601250549447,0.0055076618188951,0.2144780422971999,-0.0030557786290326,-0.2874948271791948,4994.0,2007-05-01,2026-06-30,cesare/outputs/stage3_dynamic_comparison.csv,
Cesare,Stage 4 portfolio construction,ALL_equal,gross,True,0.0509885133587056,0.1120382384075156,0.4550992061589326,0.6243029122770788,0.1539441156112627,-0.2969134402612138,-0.5216885008439918,0.5344931013797241,0.0288816290204041,0.4735168443846933,,0.3462271746391148,-0.0163829615889957,-2.3665091135735357,5001.0,2007-05-01,2026-06-30,cesare/outputs/stage4_weighting_comparison.csv,
Cesare,Stage 4 portfolio construction,ALL_equal,net,True,0.037674101244319,0.112069031326741,0.3361687060047738,0.4589649898353669,0.10100085516448,-0.315597674393085,-0.5181534124440914,0.5296940611877624,0.0288941487141863,0.4735168443846933,0.0132958017140669,0.221877707520292,-0.0122843415057005,-1.7888380306011171,5001.0,2007-05-01,2026-06-30,cesare/outputs/stage4_weighting_comparison.csv,
Cesare,Stage 4 portfolio construction,ALL_erc,gross,True,0.0660618686526117,0.1118339290353452,0.5907140098040621,0.8122315686915758,0.2072686829070661,-0.2972472941289237,-0.5605877992671361,0.5406918616276745,0.0289756259649104,0.6294009829765687,,0.4665319427853113,-0.0029898373037456,-0.6533220197256362,5001.0,2007-05-01,2026-06-30,cesare/outputs/stage4_weighting_comparison.csv,
Cesare,Stage 4 portfolio construction,ALL_erc,net,True,0.0489571252384961,0.1118827631037188,0.4375752249978963,0.5980668393587935,0.1362525907726747,-0.320019596235782,-0.5564099314469668,0.5350929814037193,0.0289756259649104,0.6294009829765687,0.0170808350267556,0.3139424427549616,-0.0022577153643098,-0.4945306527067523,5001.0,2007-05-01,2026-06-30,cesare/outputs/stage4_weighting_comparison.csv,
Cesare,Stage 4 portfolio construction,ALL_inv_vol,gross,True,0.0702900456022201,0.1118480413691583,0.6284423467928719,0.8607033865306162,0.2468089020805478,-0.2678294999211406,-0.65215157306325,0.5440911817636472,0.0291856016420472,0.6841360052850849,,0.4973035206491715,,,5001.0,2007-05-01,2026-06-30,cesare/outputs/stage4_weighting_comparison.csv,
Cesare,Stage 4 portfolio construction,ALL_inv_vol,net,True,0.0521434343364557,0.1119142098626392,0.4659232674783244,0.6341168503826068,0.1600595389477542,-0.2931849420551634,-0.6480046211041329,0.5382923415316937,0.0291987457840746,0.6841360052850849,0.0181212465934679,0.337641519452406,,,5001.0,2007-05-01,2026-06-30,cesare/outputs/stage4_weighting_comparison.csv,
Cesare,Stage 4 portfolio construction,ALL_mvo,gross,True,0.0561062024930633,0.1212619698965836,0.4626858902334559,0.6230812516894463,0.1042274859377557,-0.4788684659728492,-1.1497462504336005,0.5402919416116777,0.0348226003050813,0.6994348264249964,,0.3429117596847092,-0.0108888224004265,-0.8173732498123555,5001.0,2007-05-01,2026-06-30,cesare/outputs/stage4_weighting_comparison.csv,
Cesare,Stage 4 portfolio construction,ALL_mvo,net,True,0.0388612716003463,0.1213332238694314,0.3202854944509307,0.4288966224685336,0.061888537268125,-0.5163175486401432,-1.1501653534779142,0.5358928214357128,0.0348950801199006,0.6994348264249964,0.0172208265564053,0.2028700909452934,-0.0108341538733096,-0.8240017637692939,5001.0,2007-05-01,2026-06-30,cesare/outputs/stage4_weighting_comparison.csv,
