date,VIX_rank,IV_ALL_rank,EMBI_rank,composite,regime
2013-08-28,0.3772290809327846,0.7447089947089947,0.794973544973545,0.6389705402051081,Low
2013-08-29,0.4176954732510288,0.708994708994709,0.798941798941799,0.6418773270625122,Low
2013-08-30,0.4348422496570645,0.6931216931216931,0.7923280423280423,0.6400973283689333,Low
2013-09-02,,0.7156084656084656,0.7916666666666666,0.753637566137566,Moderate
2013-09-03,0.3907967032967033,0.7367724867724867,0.7764550264550265,0.6346747388414055,Low
2013-09-04,0.3021978021978022,0.6785714285714286,0.7817460317460317,0.5875050875050875,Low
2013-09-05,0.2918956043956044,0.6785714285714286,0.7579365079365079,0.5761345136345136,Low
2013-09-06,0.2980769230769231,0.6084656084656085,0.7473544973544973,0.551299009632343,Low
2013-09-09,0.2815934065934066,0.5277777777777778,0.7288359788359788,0.5127357210690544,Low
2013-09-10,0.1820054945054945,0.47883597883597884,0.708994708994709,0.45661206077872746,Low
2013-09-11,0.1311813186813187,0.4894179894179894,0.6997354497354498,0.44011158594491934,Low
2013-09-12,0.16552197802197802,0.47354497354497355,0.6798941798941799,0.4396537104870439,Low
2013-09-13,0.1565934065934066,0.4708994708994709,0.6772486772486772,0.4349138515805182,Low
2013-09-16,0.17513736263736263,0.4603174603174603,0.6375661375661376,0.4243403201736535,Low
2013-09-17,0.18818681318681318,0.46825396825396826,0.6243386243386243,0.42692646859313527,Low
2013-09-18,0.11195054945054946,0.39285714285714285,0.6256613756613757,0.376823022656356,Low
2013-09-19,0.07692307692307693,0.33201058201058203,0.5621693121693122,0.32370099036765704,Low
2013-09-20,0.07417582417582418,0.3584656084656085,0.5701058201058201,0.3342490842490842,Low
2013-09-23,0.17307692307692307,0.3637566137566138,0.5767195767195767,0.3711843711843712,Low
2013-09-24,0.15934065934065933,0.38227513227513227,0.6111111111111112,0.38424230090896755,Low
2013-09-25,0.15247252747252749,0.38756613756613756,0.6256613756613757,0.38856668023334695,Low
2013-09-26,0.15796703296703296,0.37037037037037035,0.6481481481481481,0.3921618504951838,Low
2013-09-27,0.27815934065934067,0.37433862433862436,0.6666666666666666,0.4397215438882105,Low
2013-09-30,0.4141483516483517,0.47883597883597884,0.6904761904761905,0.527820173653507,Low
2013-10-01,0.28983516483516486,0.47619047619047616,0.6746031746031746,0.4802096052096052,Low
2013-10-02,0.41620879120879123,0.4351851851851852,0.6917989417989417,0.5143976393976394,Low
2013-10-03,0.554945054945055,0.4074074074074074,0.6997354497354498,0.5540293040293041,Low
2013-10-04,0.4416208791208791,0.39021164021164023,0.6587301587301587,0.49685422602089274,Low
2013-10-07,0.7115384615384616,0.39021164021164023,0.6481481481481481,0.58329941663275,Low
2013-10-08,0.7527472527472527,0.3783068783068783,0.6349206349206349,0.588658255324922,Low
2013-10-09,0.728021978021978,0.3835978835978836,0.6190476190476191,0.5768891602224936,Low
2013-10-10,0.4017857142857143,0.32142857142857145,0.5965608465608465,0.4399250440917108,Low
2013-10-11,0.3118131868131868,0.25793650793650796,0.5833333333333334,0.3843610093610093,Low
2013-10-14,0.35302197802197804,0.25,0.5826719576719577,0.3952313118979786,Low
2013-10-15,0.6675824175824175,0.24338624338624337,0.5601851851851852,0.4903846153846154,Low
2013-10-16,0.2129120879120879,0.24338624338624337,0.5740740740740741,0.34345746845746844,Low
2013-10-17,0.0989010989010989,0.20502645502645503,0.5740740740740741,0.292667209333876,Low
2013-10-18,0.07064471879286695,0.18253968253968253,0.5502645502645502,0.26781631719903326,Low
2013-10-21,0.08024691358024691,0.20502645502645503,0.5462962962962963,0.2771898883009994,Low
2013-10-22,0.08641975308641975,0.18518518518518517,0.5608465608465608,0.27748383303938856,Low
2013-10-23,0.09807956104252401,0.18121693121693122,0.5515873015873016,0.2769612646155856,Low
2013-10-24,0.0850480109739369,0.17195767195767195,0.5515873015873016,0.26953099483963683,Low
2013-10-25,0.07544581618655692,0.1626984126984127,0.5582010582010583,0.265448429028676,Low
2013-10-28,0.08847736625514403,0.14814814814814814,0.5555555555555556,0.26406035665294925,Low
2013-10-29,0.10013717421124829,0.14947089947089948,0.5740740740740741,0.2745607159187406,Low
2013-10-30,0.13443072702331962,0.1283068783068783,0.5568783068783069,0.2732053040695016,Low
2013-10-31,0.1412894375857339,0.16005291005291006,0.5370370370370371,0.2794597948918937,Low
2013-11-01,0.0877914951989026,0.20105820105820105,0.544973544973545,0.2779410804102162,Low
2013-11-04,0.06035665294924554,0.21296296296296297,0.5634920634920635,0.27893722646809066,Low
2013-11-05,0.08916323731138547,0.25132275132275134,0.5833333333333334,0.30793977398915673,Low
2013-11-06,0.03909465020576132,0.2526455026455027,0.6031746031746031,0.298304918675289,Low
2013-11-07,0.16323731138545952,0.2605820105820106,0.6322751322751323,0.35203148474753415,Low
2013-11-08,0.061042524005486966,0.25925925925925924,0.6335978835978836,0.3179665556208766,Low
2013-11-11,0.02606310013717421,0.2671957671957672,0.6329365079365079,0.30873179175648313,Low
2013-11-12,0.056241426611796985,0.30423280423280424,0.705026455026455,0.3551668952903521,Low
2013-11-13,0.02606310013717421,0.25925925925925924,0.7182539682539683,0.3345254425501339,Low
2013-11-14,0.019204389574759947,0.21296296296296297,0.6997354497354498,0.3106342674243909,Low
2013-11-15,0.010973936899862825,0.167989417989418,0.6626984126984127,0.28055392252923117,Low
2013-11-18,0.08767123287671233,0.1455026455026455,0.6481481481481481,0.293774008842502,Low
2013-11-19,0.11232876712328767,0.1917989417989418,0.656084656084656,0.32007078833562846,Low
2013-11-20,0.11506849315068493,0.21164021164021163,0.6283068783068783,0.31833852769925824,Low
2013-11-21,0.0410958904109589,0.23412698412698413,0.6640211640211641,0.313081346186369,Low
2013-11-22,0.0136986301369863,0.23544973544973544,0.6494708994708994,0.29953975501920704,Low
2013-11-25,0.06027397260273973,0.24074074074074073,0.6402116402116402,0.31374211785170686,Low
2013-11-26,0.06301369863013699,0.21164021164021163,0.6779100529100529,0.3175213210601338,Low
2013-11-27,0.0821917808219178,0.2261904761904762,0.6812169312169312,0.3298663960764417,Low
2013-11-28,,0.2156084656084656,0.6805555555555556,0.4480820105820106,Low
2013-11-29,0.16117969821673525,0.2156084656084656,0.6798941798941799,0.35222744790646027,Low
2013-12-02,0.2139917695473251,0.25925925925925924,0.7023809523809523,0.3918773270625122,Low
2013-12-03,0.2448559670781893,0.2619047619047619,0.7195767195767195,0.40877914951989025,Low
2013-12-04,0.2578875171467764,0.2896825396825397,0.7023809523809523,0.4166503364034228,Low
2013-12-05,0.29012345679012347,0.27380952380952384,0.6772486772486772,0.41372721928277484,Low
2013-12-06,0.1728395061728395,0.21296296296296297,0.6507936507936508,0.34553203997648446,Low
2013-12-09,0.13786008230452676,0.2261904761904762,0.6388888888888888,0.3343131491279639,Low
2013-12-10,0.18698630136986302,0.19576719576719576,0.6349206349206349,0.3392247106858979,Low
2013-12-11,0.32123287671232875,0.2222222222222222,0.5992063492063492,0.3808871493803001,Low
2013-12-12,0.34178082191780823,0.2671957671957672,0.5661375661375662,0.3917047184170472,Low
2013-12-13,0.36712328767123287,0.2671957671957672,0.5462962962962963,0.39353845038776547,Low
2013-12-16,0.40205479452054793,0.2698412698412698,0.5211640211640212,0.3976866951752796,Low
2013-12-17,0.41643835616438357,0.26587301587301587,0.5568783068783069,0.41306322630523545,Low
2013-12-18,0.17671232876712328,0.18386243386243387,0.5383597883597884,0.29964485032978183,Low
2013-12-19,0.21164383561643835,0.167989417989418,0.5105820105820106,0.29673842139595563,Low
2013-12-20,0.17465753424657535,0.18253968253968253,0.5185185185185185,0.29190524510159216,Low
2013-12-23,0.08904109589041095,0.18253968253968253,0.5013227513227513,0.25763450991761494,Low
2013-12-24,0.030136986301369864,0.18518518518518517,0.4775132275132275,0.2309451329999275,Low
2013-12-25,,0.18518518518518517,0.47685185185185186,0.3310185185185185,Low
2013-12-26,0.0205761316872428,0.20105820105820105,0.4708994708994709,0.23084460121497155,Low
2013-12-27,0.029492455418381344,0.27380952380952384,0.4894179894179894,0.26423998954863154,Low
2013-12-30,0.1522633744855967,0.3253968253968254,0.5026455026455027,0.32676856750930827,Low
2013-12-31,0.17352537722908093,0.32407407407407407,0.4828042328042328,0.3268012280357959,Low
2014-01-01,,0.32936507936507936,0.48214285714285715,0.40575396825396826,Low
2014-01-02,0.23145604395604397,0.39814814814814814,0.5092592592592593,0.3796211504544838,Low
2014-01-03,0.17857142857142858,0.3558201058201058,0.4880952380952381,0.3408289241622575,Low
2014-01-06,0.15178571428571427,0.32407407407407407,0.5,0.32528659611992944,Low
2014-01-07,0.07967032967032966,0.3002645502645503,0.5185185185185185,0.29948446615113283,Low
2014-01-08,0.07554945054945054,0.30423280423280424,0.49867724867724866,0.2928198344865012,Low
2014-01-09,0.07760989010989011,0.25925925925925924,0.5132275132275133,0.28336555419888754,Low
2014-01-10,0.01098901098901099,0.17063492063492064,0.5621693121693122,0.24793108126441463,Low
2014-01-13,0.1201923076923077,0.15873015873015872,0.5806878306878307,0.2865367657034324,Low
2014-01-14,0.01783264746227709,0.17724867724867724,0.5462962962962963,0.24712587366908353,Low
2014-01-15,0.018518518518518517,0.21164021164021163,0.5158730158730159,0.2486772486772487,Low
2014-01-16,0.04046639231824417,0.21957671957671956,0.541005291005291,0.2670161343000849,Low
2014-01-17,0.03017832647462277,0.21825396825396826,0.5621693121693122,0.2702005356326344,Low
2014-01-20,,0.24338624338624337,0.5615079365079365,0.40244708994708994,Low
2014-01-21,0.0831043956043956,0.2605820105820106,0.5674603174603174,0.3037155745489079,Low
2014-01-22,0.08035714285714286,0.20502645502645503,0.5793650793650794,0.28824955908289246,Low
2014-01-23,0.1971153846153846,0.29365079365079366,0.6970899470899471,0.3959520417853752,Low
2014-01-24,0.6387362637362637,0.3915343915343915,0.7559523809523809,0.5954076787410121,Low
2014-01-27,0.5714285714285714,0.42857142857142855,0.746031746031746,0.582010582010582,Low
2014-01-28,0.40453296703296704,0.41798941798941797,0.7288359788359788,0.5171194546194546,Low
2014-01-29,0.570054945054945,0.4576719576719577,0.7896825396825397,0.6058031474698141,Low
2014-01-30,0.5679945054945055,0.48148148148148145,0.7976190476190477,0.6156983448650115,Low
2014-01-31,0.6717032967032966,0.5502645502645502,0.8373015873015873,0.686423144756478,Low
2014-02-03,0.8090659340659341,0.5542328042328042,0.8571428571428571,0.7401471984805318,Moderate
2014-02-04,0.7239010989010989,0.4642857142857143,0.8148148148148148,0.6676672093338759,Low
2014-02-05,0.7623626373626373,0.4365079365079365,0.796957671957672,0.6652760819427486,Low
2014-02-06,0.5604395604395604,0.37433862433862436,0.783068783068783,0.5726156559489893,Low
2014-02-07,0.34615384615384615,0.3201058201058201,0.753968253968254,0.4734093067426401,Low
2014-02-10,0.3434065934065934,0.3253968253968254,0.7645502645502645,0.4777845611178944,Low
2014-02-11,0.2767857142857143,0.3002645502645503,0.7407407407407407,0.4392636684303351,Low
2014-02-12,0.25824175824175827,0.2671957671957672,0.7129629629629629,0.4128001628001628,Low
2014-02-13,0.2403846153846154,0.2619047619047619,0.7486772486772487,0.4169888753222087,Low
2014-02-14,0.1723901098901099,0.19576719576719576,0.7407407407407407,0.3696326821326821,Low
2014-02-17,,0.20502645502645503,0.7400793650793651,0.47255291005291006,Low
2014-02-18,0.21595598349381018,0.1917989417989418,0.7605820105820106,0.38944564529158754,Low
2014-02-19,0.3796423658872077,0.20238095238095238,0.7552910052910053,0.44577144118638845,Low
2014-02-20,0.31361760660247595,0.2698412698412698,0.7341269841269841,0.43919528685691,Low
2014-02-21,0.2998624484181568,0.23809523809523808,0.705026455026455,0.41432804717995,Low
2014-02-24,0.2558459422283356,0.23412698412698413,0.6428571428571429,0.37761002307082087,Low
2014-02-25,0.18707015130674004,0.23148148148148148,0.6587301587301587,0.35909393050612676,Low
2014-02-26,0.2716643741403026,0.2804232804232804,0.6759259259259259,0.40933786016316964,Low
2014-02-27,0.23796423658872076,0.2552910052910053,0.6468253968253969,0.3800268795683743,Low
2014-02-28,0.2324621733149931,0.22883597883597884,0.5608465608465608,0.3407149043325109,Low
2014-03-03,0.4511691884456671,0.3306878306878307,0.6666666666666666,0.4828412286000548,Low
2014-03-04,0.24759284731774414,0.28835978835978837,0.5396825396825397,0.3585450584533574,Low
2014-03-05,0.22077028885832187,0.23148148148148148,0.5251322751322751,0.32579468182402616,Low
2014-03-06,0.25997248968363135,0.19444444444444445,0.4894179894179894,0.31461164118202173,Low
2014-03-07,0.25034387895460797,0.16534391534391535,0.47354497354497355,0.2964109226144989,Low
2014-03-10,0.25997248968363135,0.19576719576719576,0.5072751322751323,0.3210049392419865,Low
2014-03-11,0.33081155433287485,0.22486772486772486,0.5291005291005291,0.3615932694337096,Low
2014-03-12,0.2922971114167813,0.2671957671957672,0.5714285714285714,0.3769738166803733,Low
2014-03-13,0.4718019257221458,0.2552910052910053,0.6375661375661376,0.4548863561930962,Low
2014-03-14,0.625171939477304,0.31216931216931215,0.6362433862433863,0.5245282126300008,Low
2014-03-17,0.4182692307692308,0.29365079365079366,0.6031746031746031,0.4383648758648759,Low
2014-03-18,0.29945054945054944,0.2619047619047619,0.5965608465608465,0.3859720526387193,Low
2014-03-19,0.3585164835164835,0.24338624338624337,0.503968253968254,0.36862366029032695,Low
2014-03-20,0.3001373626373626,0.23148148148148148,0.5443121693121693,0.35864367114367113,Low
2014-03-21,0.3447802197802198,0.16534391534391535,0.5423280423280423,0.3508173924840592,Low
2014-03-24,0.3543956043956044,0.18121693121693122,0.5291005291005291,0.3549043549043549,Low
2014-03-25,0.2396978021978022,0.1626984126984127,0.4748677248677249,0.2924213132546466,Low
2014-03-26,0.34203296703296704,0.15476190476190477,0.45634920634920634,0.3177146927146927,Low
2014-03-27,0.3131868131868132,0.17063492063492064,0.4113756613756614,0.2983991317324651,Low
2014-03-28,0.29120879120879123,0.1402116402116402,0.3994708994708995,0.27696377696377694,Low
2014-03-31,0.2190934065934066,0.14285714285714285,0.3783068783068783,0.2467524759191426,Low
2014-04-01,0.11469780219780219,0.13095238095238096,0.34523809523809523,0.19696275946275946,Low
2014-04-02,0.11332417582417582,0.1164021164021164,0.32275132275132273,0.18415920499253832,Low
2014-04-03,0.1407967032967033,0.07407407407407407,0.3386243386243386,0.18449837199837202,Low
2014-04-04,0.23282967032967034,0.03571428571428571,0.32407407407407407,0.19753934337267673,Low
2014-04-07,0.4210164835164835,0.03042328042328042,0.3558201058201058,0.2690866232532899,Low
2014-04-08,0.34958791208791207,0.03306878306878307,0.33994708994708994,0.24086792836792836,Low
2014-04-09,0.21703296703296704,0.03306878306878307,0.3029100529100529,0.184337267670601,Low
2014-04-10,0.45604395604395603,0.02513227513227513,0.3055555555555556,0.26224392891059556,Low
2014-04-11,0.5645604395604396,0.03571428571428571,0.3458994708994709,0.31539139872473204,Low
2014-04-14,0.47802197802197804,0.0582010582010582,0.3544973544973545,0.2969067969067969,Low
2014-04-15,0.43131868131868134,0.07539682539682539,0.37433862433862436,0.29368471035137705,Low
2014-04-16,0.26854395604395603,0.0582010582010582,0.3531746031746032,0.2266398724732058,Low
2014-04-17,0.13873626373626374,0.041005291005291,0.28174603174603174,0.15382919549586216,Low
2014-04-18,,0.042328042328042326,0.2824074074074074,0.16236772486772486,Low
2014-04-21,0.12929848693259974,0.06084656084656084,0.2804232804232804,0.15685610940081365,Low
2014-04-22,0.12706043956043955,0.05026455026455026,0.2923280423280423,0.15655101071767738,Low
2014-04-23,0.13255494505494506,0.042328042328042326,0.3082010582010582,0.16102801519468188,Low
2014-04-24,0.1401098901098901,0.022486772486772486,0.32936507936507936,0.16398724732058065,Low
2014-04-25,0.2603021978021978,0.022486772486772486,0.373015873015873,0.21860161443494777,Low
2014-04-28,0.24313186813186813,0.03306878306878307,0.3439153439153439,0.2067053317053317,Low
2014-04-29,0.2026098901098901,0.027777777777777776,0.3002645502645503,0.17688407271740605,Low
2014-04-30,0.15728021978021978,0.010582010582010581,0.31613756613756616,0.16133326549993218,Low
2014-05-01,0.1311813186813187,0.006613756613756613,0.3373015873015873,0.15836555419888754,Low
2014-05-02,0.09203296703296704,0.0013227513227513227,0.330026455026455,0.14112739112739112,Low
2014-05-05,0.1401098901098901,0.0026455026455026454,0.30423280423280424,0.14899606566273235,Low
2014-05-06,0.22733516483516483,0.0026455026455026454,0.2896825396825397,0.1732210690544024,Low
2014-05-07,0.15865384615384615,0.0026455026455026454,0.25132275132275134,0.13754070004070004,Low
2014-05-08,0.16895604395604397,0.0013227513227513227,0.2208994708994709,0.1303927553927554,Low
2014-05-09,0.09409340659340659,0.0013227513227513227,0.22486772486772486,0.10676129426129426,Low
2014-05-12,0.013736263736263736,0.003968253968253968,0.2208994708994709,0.0795346628679962,Low
2014-05-13,0.01098901098901099,0.005291005291005291,0.23412698412698413,0.08346900013566681,Low
2014-05-14,0.013736263736263736,0.0013227513227513227,0.2552910052910053,0.09011667345000679,Low
2014-05-15,0.13186813186813187,0.010582010582010581,0.2791005291005291,0.14051689051689054,Low
2014-05-16,0.03502747252747253,0.003968253968253968,0.2751322751322751,0.10470933387600052,Low
2014-05-19,0.03296703296703297,0.0013227513227513227,0.25793650793650796,0.09740876407543075,Low
2014-05-20,0.10714285714285714,0.010582010582010581,0.28174603174603174,0.13315696649029982,Low
2014-05-21,0.008241758241758242,0.021164021164021163,0.25793650793650796,0.09578076244742913,Low
2014-05-22,0.01098901098901099,0.006613756613756613,0.25132275132275134,0.08964183964183965,Low
2014-05-23,0.004120879120879121,0.010582010582010581,0.24206349206349206,0.08558879392212726,Low
2014-05-26,,0.011904761904761904,0.2414021164021164,0.12665343915343916,Low
2014-05-27,0.005494505494505495,0.01455026455026455,0.23809523809523808,0.08604666938000272,Low
2014-05-28,0.008241758241758242,0.01455026455026455,0.2261904761904762,0.08299416632749966,Low
2014-05-29,0.008241758241758242,0.0013227513227513227,0.18121693121693122,0.0635938135938136,Low
2014-05-30,0.005494505494505495,0.0013227513227513227,0.1746031746031746,0.060473477140143804,Low
2014-06-02,0.01098901098901099,0.026455026455026454,0.14682539682539683,0.06142314475647809,Low
2014-06-03,0.016483516483516484,0.03835978835978836,0.1402116402116402,0.06501831501831501,Low
2014-06-04,0.023351648351648352,0.0582010582010582,0.15079365079365079,0.07744878578211911,Low
2014-06-05,0.01304945054945055,0.007936507936507936,0.1283068783068783,0.0497642789309456,Low
2014-06-06,0.0013736263736263737,0.0013227513227513227,0.0582010582010582,0.0202991452991453,Low
2014-06-09,0.0027472527472527475,0.0026455026455026454,0.047619047619047616,0.017670601003934337,Low
2014-06-10,0.0027472527472527475,0.003968253968253968,0.062169312169312166,0.022961606294939627,Low
2014-06-11,0.016483516483516484,0.005291005291005291,0.08862433862433862,0.036799620132953466,Low
2014-06-12,0.07417582417582418,0.0013227513227513227,0.1283068783068783,0.06793515126848461,Low
2014-06-13,0.03571428571428571,0.0013227513227513227,0.10714285714285714,0.0480599647266314,Low
2014-06-16,0.08104395604395605,0.009259259259259259,0.14153439153439154,0.07727920227920228,Low
2014-06-17,0.029532967032967032,0.010582010582010581,0.13227513227513227,0.05746336996336996,Low
2014-06-18,0.0013736263736263737,0.010582010582010581,0.12962962962962962,0.047195088861755524,Low
2014-06-19,0.0027472527472527475,0.0013227513227513227,0.10582010582010581,0.03663003663003663,Low
2014-06-20,0.005494505494505495,0.0026455026455026454,0.10714285714285714,0.03842762176095509,Low
2014-06-23,0.006868131868131868,0.003968253968253968,0.09788359788359788,0.036239994573327904,Low
2014-06-24,0.03914835164835165,0.003968253968253968,0.0992063492063492,0.04744098494098494,Low
2014-06-25,0.02197802197802198,0.005291005291005291,0.09391534391534391,0.040394790394790395,Low
2014-06-26,0.024725274725274724,0.0026455026455026454,0.11375661375661375,0.04704246370913037,Low
2014-06-27,0.01098901098901099,0.0013227513227513227,0.11507936507936507,0.04246370913037579,Low
2014-06-30,0.021291208791208792,0.006613756613756613,0.14153439153439154,0.05647978564645231,Low
2014-07-01,0.010302197802197802,0.0026455026455026454,0.11772486772486772,0.04355752272418939,Low
2014-07-02,0.005494505494505495,0.006613756613756613,0.07936507936507936,0.030491113824447153,Low
2014-07-03,0.0013736263736263737,0.0013227513227513227,0.07539682539682539,0.02603106769773436,Low
2014-07-04,,0.0013227513227513227,0.07605820105820106,0.03869047619047619,Low
2014-07-07,0.01925722145804677,0.005291005291005291,0.0873015873015873,0.03728327135021312,Low
2014-07-08,0.04332874828060523,0.01455026455026455,0.09391534391534391,0.05059811891540456,Low
2014-07-09,0.0343878954607978,0.010582010582010581,0.08333333333333333,0.0427677464587139,Low
2014-07-10,0.10041265474552957,0.013227513227513227,0.1111111111111111,0.0749170930280513,Low
2014-07-11,0.0515818431911967,0.006613756613756613,0.12037037037037036,0.05952199005844122,Low
2014-07-14,0.03851444291609354,0.003968253968253968,0.11243386243386243,0.05163885310606998,Low
2014-07-15,0.0453920220082531,0.006613756613756613,0.12433862433862433,0.058781467653544674,Low
2014-07-16,0.012379642365887207,0.011904761904761904,0.13425925925925927,0.0528478878433028,Low
2014-07-17,0.40440165061898214,0.01455026455026455,0.20634920634920634,0.20843370717281764,Low
2014-07-18,0.05364511691884457,0.006613756613756613,0.167989417989418,0.07608276384067306,Low
2014-07-21,0.13686382393397525,0.009259259259259259,0.1917989417989418,0.11264067499739211,Low
2014-07-22,0.06946354883081156,0.010582010582010581,0.1746031746031746,0.08488291133866559,Low
2014-07-23,0.026134800550206328,0.0013227513227513227,0.12566137566137567,0.05103964251144444,Low
2014-07-24,0.04470426409903714,0.0013227513227513227,0.07407407407407407,0.04003369649862085,Low
2014-07-25,0.12723521320495185,0.0013227513227513227,0.14947089947089948,0.09267628799953422,Low
2014-07-28,0.109353507565337,0.0026455026455026454,0.1626984126984127,0.09156580763641746,Low
2014-07-29,0.2129120879120879,0.007936507936507936,0.20105820105820105,0.1406355989689323,Low
2014-07-30,0.22184065934065933,0.03968253968253968,0.11507936507936507,0.125534188034188,Low
2014-07-31,0.6524725274725275,0.046296296296296294,0.21164021164021163,0.3034696784696785,Low
2014-08-01,0.6572802197802198,0.042328042328042326,0.31613756613756616,0.3385819427486094,Low
2014-08-04,0.47596153846153844,0.03968253968253968,0.32142857142857145,0.2790242165242165,Low
2014-08-05,0.6517857142857143,0.046296296296296294,0.34656084656084657,0.34821428571428575,Low
2014-08-06,0.5961538461538461,0.05555555555555555,0.3611111111111111,0.3376068376068376,Low
2014-08-07,0.6311813186813187,0.06084656084656084,0.4113756613756614,0.36780118030118025,Low
2014-08-08,0.5473901098901099,0.07671957671957672,0.414021164021164,0.34604361687695023,Low
2014-08-11,0.3756868131868132,0.062169312169312166,0.37433862433862436,0.27073158323158325,Low
2014-08-12,0.3585164835164835,0.06349206349206349,0.3637566137566138,0.2619217202550536,Low
2014-08-13,0.16071428571428573,0.05952380952380952,0.3558201058201058,0.19201940035273368,Low
2014-08-14,0.0885989010989011,0.05291005291005291,0.3439153439153439,0.1618080993080993,Low
2014-08-15,0.19848901098901098,0.05952380952380952,0.35185185185185186,0.20328822412155745,Low
2014-08-18,0.08379120879120878,0.06746031746031746,0.3373015873015873,0.16285103785103786,Low
2014-08-19,0.07005494505494506,0.0701058201058201,0.31084656084656087,0.15033577533577533,Low
2014-08-20,0.04120879120879121,0.08862433862433862,0.30687830687830686,0.14557047890381222,Low
2014-08-21,0.04120879120879121,0.07936507936507936,0.32671957671957674,0.14909781576448244,Low
2014-08-22,0.024725274725274724,0.05952380952380952,0.34523809523809523,0.14316239316239315,Low
2014-08-25,0.042582417582417584,0.08068783068783068,0.3445767195767196,0.15594898928232262,Low
2014-08-26,0.03777472527472527,0.07671957671957672,0.32142857142857145,0.14530762447429116,Low
2014-08-27,0.04739010989010989,0.06613756613756613,0.30423280423280424,0.1392534934201601,Low
2014-08-28,0.06318681318681318,0.06613756613756613,0.3425925925925926,0.1573056573056573,Low
2014-08-29,0.06043956043956044,0.05952380952380952,0.3306878306878307,0.15021706688373357,Low
2014-09-01,,0.0701058201058201,0.33134920634920634,0.20072751322751323,Low
2014-09-02,0.08665749656121045,0.10978835978835978,0.3386243386243386,0.1783567316579696,Low
2014-09-03,0.10110041265474554,0.09126984126984126,0.3201058201058201,0.17082535801013563,Low
2014-09-04,0.13411279229711143,0.10714285714285714,0.2857142857142857,0.1756566450514181,Low
2014-09-05,0.07290233837689133,0.0873015873015873,0.2962962962962963,0.1521667406582583,Low
2014-09-08,0.14236588720770288,0.12962962962962962,0.328042328042328,0.20001261495988684,Low
2014-09-09,0.2826685006877579,0.23677248677248677,0.3505291005291005,0.28999002932978174,Low
2014-09-10,0.17881705639614856,0.32142857142857145,0.3478835978835979,0.28270974190277265,Low
2014-09-11,0.16368638239339753,0.2328042328042328,0.3306878306878307,0.24239281529515366,Low
2014-09-12,0.24621733149931224,0.2526455026455027,0.328042328042328,0.275635054062381,Low
2014-09-15,0.3892709766162311,0.34523809523809523,0.373015873015873,0.3691749816233998,Low
2014-09-16,0.1574965612104539,0.3333333333333333,0.37962962962962965,0.2901531747244723,Low
2014-09-17,0.13823933975240715,0.23544973544973544,0.3968253968253968,0.25683815734251314,Low
2014-09-18,0.0639614855570839,0.1917989417989418,0.4074074074074074,0.22105594492114436,Low
2014-09-19,0.07565337001375516,0.15608465608465608,0.40476190476190477,0.21216664362010532,Low
2014-09-22,0.3204951856946355,0.17195767195767195,0.4126984126984127,0.30171709011690667,Low
2014-09-23,0.4972489683631362,0.18386243386243387,0.4312169312169312,0.3707761111475005,Low
2014-09-24,0.24346629986244842,0.18253968253968253,0.373015873015873,0.266340618472668,Low
2014-09-25,0.5818431911966988,0.21296296296296297,0.4246031746031746,0.4064697762542788,Low
2014-09-26,0.4931224209078404,0.27380952380952384,0.4312169312169312,0.3993829586447652,Low
2014-09-29,0.6134800550206327,0.4087301587301587,0.5119047619047619,0.5113716585518512,Low
2014-09-30,0.6396148555708391,0.45105820105820105,0.5396825396825397,0.5434518654371933,Low
2014-10-01,0.6905089408528198,0.4603174603174603,0.6044973544973545,0.5851079185558782,Low
2014-10-02,0.625171939477304,0.3492063492063492,0.5701058201058201,0.5148280362631578,Low
2014-10-03,0.4621733149931224,0.3386243386243386,0.5952380952380952,0.4653452496185187,Low
2014-10-06,0.5550206327372765,0.3915343915343915,0.6044973544973545,0.5170174595896743,Low
2014-10-07,0.7379642365887208,0.4801587301587302,0.667989417989418,0.6287041282456229,Low
2014-10-08,0.5213204951856947,0.44312169312169314,0.6507936507936508,0.5384119463670128,Low
2014-10-09,0.8459422283356258,0.39285714285714285,0.6309523809523809,0.6232505840483832,Low
2014-10-10,0.9257221458046767,0.47354497354497355,0.7043650793650794,0.7012107329049099,Moderate
2014-10-13,0.9683631361760661,0.4801587301587302,0.705026455026455,0.7178494404537504,Moderate
2014-10-14,0.9546079779917469,0.5211640211640212,0.7777777777777778,0.7511832589778487,Moderate
2014-10-15,0.9821182943603851,0.6005291005291006,0.8452380952380952,0.8092951633758604,Moderate
2014-10-16,0.9766162310866575,0.6402116402116402,0.8333333333333334,0.816720401543877,Moderate
2014-10-17,0.9395604395604396,0.5859788359788359,0.7579365079365079,0.7611585944919278,Moderate
2014-10-20,0.8317307692307693,0.5846560846560847,0.7625661375661376,0.7263176638176638,Moderate
2014-10-21,0.625,0.5846560846560847,0.7566137566137566,0.6554232804232805,Low
2014-10-22,0.7857142857142857,0.5555555555555556,0.7195767195767195,0.6869488536155203,Low
2014-10-23,0.6717032967032966,0.4642857142857143,0.6957671957671958,0.6105854022520689,Low
2014-10-24,0.6270604395604396,0.3955026455026455,0.708994708994709,0.5771859313525981,Low
2014-10-27,0.6222527472527473,0.30158730158730157,0.7096560846560847,0.5444987111653778,Low
2014-10-28,0.43956043956043955,0.20767195767195767,0.6130952380952381,0.42010921177587845,Low
